ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i
12.2478185200234,-0.797037009030348,54030.28329798,22.86845,20.59987,19.30526,18.75143,18.37687,8658198111820316791,0.01145048
12.1681404762055,-0.806114482528726,54030.28329798,24.759,23.52015,22.4441,22.1377,21.23662,8658198111820317383,0.1693366
12.1681423040436,-0.763595256304631,54030.28329798,21.94876,22.04449,21.25875,20.99537,21.02861,8658198111820316911,0.06363346
12.1683891030711,-0.815568482537048,54030.28329798,22.39623,22.21513,20.87558,20.41982,19.57386,8658198111820317045,0.1036389
12.1682208855335,-0.73735084940832,54030.28329798,25.99315,22.08887,21.20861,20.6317,19.95715,8658198111820317047,0.08272106
12.16808885919,-0.736133030147331,54030.28329798,23.73963,22.40781,21.86836,21.02113,21.41934,8658198111820317048,0.09441403
12.2214398611355,-0.799312109357519,54030.28329798,23.60174,23.32108,22.09169,20.62186,19.71146,8658198111820317449,0.04499393
12.2211600709016,-0.816504393196379,54030.28329798,22.61063,22.33941,21.84306,21.60352,21.09511,8658198111820317450,0.2248197
12.2422257092548,-0.727911560392427,54030.28329798,20.9937,19.62098,19.69207,19.81473,19.89711,8658198111820316786,0.02257584
12.2102751317503,-0.790863217961365,54030.28329798,24.60885,24.27916,23.31693,21.68003,21.46902,8658198111820317585,0.1346095
12.2098769630954,-0.768407747384473,54030.28329798,26.93292,23.30989,22.28589,21.33729,21.01254,8658198111820317584,0.1745231
12.1704698448773,-0.752309497105985,54030.28329798,24.40287,20.87482,19.33899,18.13153,17.47257,8658198111820316743,0.008432976
12.1696714159044,-0.795207426515486,54030.28329798,22.20577,25.28436,24.38388,23.95986,22.8108,8658198111820316912,0.5413636
12.2099868660232,-0.729869555930242,54030.28329798,21.72962,21.1456,20.31738,20.18747,20.07505,8658198111820316920,0.0509252
12.2099933473367,-0.781335268040942,54030.28329798,21.69093,20.7589,20.2709,20.08282,20.0676,8658198111820317158,0.05155994
12.2103549532432,-0.818033400689325,54030.28329798,25.06814,22.96128,21.23519,20.14364,19.59916,8658198111820317159,0.03537561
12.2098331455056,-0.806442879206453,54030.28329798,24.07312,23.65273,22.46888,22.18314,21.70621,8658198111820317433,0.1666651
12.2431683197902,-0.734151898488016,54030.28329798,23.85817,23.77482,21.76323,20.80568,20.17423,8658198111820317603,0.1055707
12.2112126732804,-0.767181215299136,54030.28329798,23.13336,23.74367,22.30051,21.41609,21.97051,8658198111820317586,0.1369161
12.2111319856429,-0.738013788660754,54030.28329798,25.08766,22.71661,25.48363,24.62197,23.77794,8658198111820317161,1.169331
12.21095879265,-0.719650015584324,54030.28329798,22.63076,22.28119,21.86704,21.84063,23.03905,8658198111820317160,0.17801
12.1743532166367,-0.727739079527036,54030.28329798,25.3808,22.74444,23.16246,22.92069,21.68047,8658198111820317057,0.3968797
12.24383088322,-0.805231749552758,54030.28329798,25.67086,21.73382,19.93235,19.22125,18.80013,8658198111820316855,0.02186899
12.2350504341955,-0.803489236936745,54030.28329798,24.5155,25.32098,24.3244,22.25213,22.24393,8658198111820317601,0.1678989
12.1835631094333,-0.732612597290861,54030.28329798,23.29977,23.35118,22.27764,21.04736,20.18563,8658198111820317571,0.1012404
12.1831274315003,-0.796962647122698,54030.28329798,24.8011,24.87857,25.32108,22.37929,21.99685,8658198111820317568,0.189089
12.1836169437754,-0.795375927697244,54030.28329798,25.93768,23.32846,22.39639,21.47118,20.79799,8658198111820317401,0.1352722
12.1838593493869,-0.727983655607889,54030.28329798,22.83811,22.27427,21.02386,20.4884,19.76561,8658198111820317093,0.06708853
12.1835679141906,-0.739647557453079,54030.28329798,24.43184,22.54101,21.44155,20.77535,20.19128,8658198111820317090,0.07350481
12.1829043266069,-0.729479985680901,54030.28329798,22.95208,23.00562,22.36844,21.69299,21.35642,8658198111820317088,0.114792
12.1877977479382,-0.794399080225244,54030.28329798,23.43206,24.69158,23.69043,21.66797,20.69088,8658198111820317577,0.1011607
12.2343039128623,-0.773513645196438,54030.28329798,24.82695,25.06717,21.91807,20.9097,20.62282,8658198111820317466,0.1416933
12.1880129044738,-0.723017741747282,54030.28329798,23.73412,24.15112,22.74009,23.8859,22.74044,8658198111820317405,0.5862073
12.1874324839385,-0.736135957924426,54030.28329798,24.32274,22.88284,20.9741,19.69403,19.20974,8658198111820317105,0.03913665
12.1880756513342,-0.728818508507369,54030.28329798,22.7132,21.33035,20.07373,19.70651,19.27108,8658198111820317100,0.04128116
12.187260868159,-0.744098097538356,54030.28329798,23.29377,22.83691,21.89152,21.87701,21.20139,8658198111820317099,0.1656417
12.2344067866211,-0.762066487850998,54030.28329798,24.66012,22.84609,21.28838,19.93276,19.18298,8658198111820316888,0.02502994
12.1728650032611,-0.791029085215151,54030.28329798,25.39612,24.46296,24.89033,22.47724,22.7951,8658198111820317560,0.2034231
12.2156145750062,-0.722961738862565,54030.28329798,25.81894,24.58207,22.25389,23.30829,23.00598,8658198111820317441,0.6418406
12.1729583651877,-0.758310757728015,54030.28329798,23.41069,22.40367,21.87635,21.7972,21.04676,8658198111820317054,0.116695
12.1734027499357,-0.795482656225701,54030.28329798,21.82287,25.71781,24.75191,25.1869,22.71449,8658198111820316913,0.5399317
12.2160679194251,-0.77039154018485,54030.28329798,23.10043,22.01766,21.02166,20.72977,19.82723,8658198111820317176,0.08432244
12.2449713026831,-0.801522663737832,54030.28329798,26.3404,22.75494,21.50902,21.04649,20.54759,8658198111820317233,0.09525277
12.2449408555069,-0.736956027835173,54030.28329798,21.95075,21.10037,20.05316,19.67486,19.14217,8658198111820316928,0.03618841
12.1885009030737,-0.816714981376815,54030.28329798,25.8208,22.49335,20.96678,20.35733,19.93247,8658198111820317101,0.05351714
12.1892744939962,-0.736291615287281,54030.28329798,23.05475,22.26828,21.7085,21.44696,21.14468,8658198111820317107,0.1436596
12.1895054984515,-0.752723904837983,54030.28329798,23.23934,22.7363,21.89974,21.44619,21.17594,8658198111820317108,0.1197358
12.2171246157602,-0.726085196641478,54030.28329798,24.53449,23.20994,21.03798,20.33584,19.72558,8658198111820317443,0.04537526
12.2162856596751,-0.724910318007538,54030.28329798,23.47976,22.85489,21.61043,21.09603,20.62095,8658198111820317444,0.10713
12.1888817957537,-0.783810935718897,54030.28329798,24.96285,25.53533,24.302,24.89276,20.77408,8658198111820317648,0.5308817
12.2162157105941,-0.806204906568882,54030.28329798,25.96614,25.9327,23.50571,25.82878,20.2787,8658198111820317654,0.4172557
12.2162996780987,-0.776759898403179,54030.28329798,23.65528,22.76584,22.86512,22.35981,21.46901,8658198111820317676,0.324609
12.2168817442244,-0.809141519929427,54030.28329798,20.75697,19.46377,19.60984,19.76222,19.92614,8658198111820316767,0.0219181
12.2168652727308,-0.770540341950395,54030.28329798,24.19003,25.82299,25.42778,23.61219,20.65202,8658198111820317177,0.5786396
12.21740088286,-0.770837569986011,54030.28329798,25.92208,24.18216,25.29934,24.83866,20.72791,8658198111820317178,0.5462815
12.2171606977287,-0.80473292055155,54030.28329798,23.85518,22.29591,22.34782,21.70736,20.63603,8658198111820317179,0.2257103
12.2306230326296,-0.801978215324652,54030.28329798,23.9827,23.17344,21.9606,21.30102,21.01443,8658198111820317460,0.1055298
12.1825274859447,-0.739175258220769,54030.28329798,24.12844,24.81891,22.41239,21.53143,20.71242,8658198111820317091,0.1190198
12.1816083734584,-0.754480810552422,54030.28329798,24.58598,22.70739,21.48711,21.12846,20.64002,8658198111820317086,0.1346738
12.1820703578715,-0.752787106710346,54030.28329798,23.3517,22.61207,21.41162,20.86448,20.40019,8658198111820317085,0.09006853
12.1826231369558,-0.793429056199198,54030.28329798,25.5415,23.55812,22.11602,21.27727,20.52281,8658198111820317567,0.1431514
12.222223420881,-0.79607668738975,54030.28329798,23.04316,23.23723,22.33473,21.87916,21.99465,8658198111820317451,0.1534373
12.1865844589748,-0.736103831406604,54030.28329798,24.95723,24.26927,22.27066,21.60239,21.36037,8658198111820317106,0.1360989
12.1860432135435,-0.815334656199716,54030.28329798,22.45213,21.6855,21.47297,21.20892,21.29493,8658198111820317097,0.06885067
12.2225623907562,-0.725630016294565,54030.28329798,23.12602,20.73791,19.10209,18.30889,17.83525,8658198111820316849,0.01728733
12.2230268295252,-0.777981948861717,54030.28329798,22.85914,23.06709,22.3644,21.73065,20.87516,8658198111820316775,0.143224
12.2228614226209,-0.779992354713022,54030.28329798,23.2226,21.79049,21.44055,21.36301,21.38872,8658198111820316774,0.08172441
12.2225256956532,-0.778806043182769,54030.28329798,21.08597,18.88375,18.02574,17.6906,17.53013,8658198111820316772,0.007112534
12.1596261686577,-0.754185707432245,54030.28329798,20.24306,17.43493,16.03708,15.38706,15.04517,8658198111820316731,0.00489836
12.2009546224682,-0.773303531600491,54030.28329798,22.9922,20.80048,19.42315,18.87445,18.50794,8658198111820316759,0.01224177
12.1589067866459,-0.756449237733854,54030.28329798,24.17854,22.66497,21.57989,20.25706,19.61721,8658198111820317014,0.05388892
12.1998825508218,-0.806759936457252,54030.28329798,22.55776,21.59807,21.21832,20.94317,21.07852,8658198111820317135,0.07984487
12.1996430965497,-0.785594529720778,54030.28329798,23.73143,23.29325,23.37165,22.56322,22.23409,8658198111820317136,0.2285383
12.2003508332438,-0.800231190665889,54030.28329798,22.0241,22.81697,21.86868,21.33765,21.41203,8658198111820317137,0.1182764
12.2007943945548,-0.722830602395756,54030.28329798,23.23232,23.18694,24.48757,22.86939,22.34308,8658198111820317138,0.3004641
12.1591913017546,-0.814996603411049,54030.28329798,24.07154,23.71237,21.52019,20.69205,20.26369,8658198111820317372,0.05820704
12.1600951690654,-0.728084913848695,54030.28329798,23.43518,23.4287,22.47155,22.88574,22.85714,8658198111820317374,0.3331778
12.1600638881387,-0.790552941132685,54030.28329798,25.24403,24.6342,23.05818,25.33738,22.84408,8658198111820317375,0.4007922
12.1913160661469,-0.728894303771164,54030.28329798,23.51495,25.65636,22.4876,22.47933,21.71584,8658198111820317408,0.3634955
12.1486826697856,-0.733676525238317,54030.28329798,24.81087,24.00116,22.40309,21.9129,21.33908,8658198111820317360,0.1395871
12.1911720200144,-0.7524626057056,54030.28329798,23.05631,23.40795,22.40716,22.09992,20.9178,8658198111820317112,0.1727974
12.191131800637,-0.80596155396677,54030.28329798,26.20485,22.01564,22.2182,21.97034,20.99314,8658198111820317110,0.3223835
12.1487561257324,-0.722976763374653,54030.28329798,23.36748,23.58755,22.51337,22.64641,21.5959,8658198111820316985,0.4121411
12.1492188256953,-0.720558830524404,54030.28329798,23.76118,21.65331,20.7021,20.46592,20.0085,8658198111820316982,0.1075752
12.2178186164852,-0.795225925669458,54030.28329798,22.05607,25.14519,24.26099,25.13704,22.73128,8658198111820316921,0.45231
12.2190321273292,-0.722953649625966,54030.28329798,26.01732,24.56083,22.41726,23.94194,23.00954,8658198111820316845,0.7268503
12.2176925158277,-0.722980846912719,54030.28329798,24.42999,21.1318,19.76161,18.96118,18.5521,8658198111820316844,0.01316635
12.1915347453079,-0.762420129142859,54030.28329798,22.94276,20.57122,19.14931,18.42637,17.99566,8658198111820316754,0.00964502
12.1493005003593,-0.785092328233019,54030.28329798,23.11718,20.57982,20.08968,19.89252,19.75825,8658198111820316722,0.02990843
12.1626928843058,-0.775400940191716,54030.28329798,21.05041,19.90427,19.48088,19.34485,19.20071,8658198111820316732,0.01628797
12.1615461109519,-0.73346449494457,54030.28329798,22.96453,22.28669,21.52065,21.4824,21.02088,8658198111820317025,0.08750132
12.2010269975136,-0.766995025805371,54030.28329798,23.88881,23.05372,21.9744,21.75798,21.20157,8658198111820317139,0.1258342
12.2019917417752,-0.744897097868076,54030.28329798,23.75737,22.59983,21.71208,21.60769,21.56404,8658198111820317140,0.1844037
12.2013873740624,-0.735624558217325,54030.28329798,24.5938,23.83478,22.83624,21.26923,20.95298,8658198111820317421,0.0751963
12.1625945600528,-0.792479865656754,54030.28329798,23.13738,22.54918,22.04417,21.47142,20.62465,8658198111820317377,0.1611009
12.165379202093,-0.740377572294526,54030.28329798,26.51278,22.94853,21.67946,21.98485,21.92154,8658198111820317381,0.3018675
12.2461662353015,-0.751376729514981,54030.28329798,25.27885,23.60913,22.28469,22.03595,21.98044,8658198111820317471,0.1514542
12.2466629220489,-0.74527643055183,54030.28329798,24.18076,22.84864,21.43344,20.45671,19.67769,8658198111820317237,0.03665928
12.1653913853331,-0.762964178088572,54030.28329798,25.22182,24.36579,23.14696,22.25273,21.56882,8658198111820317556,0.1866497
12.1666572861523,-0.801059699258331,54030.28329798,23.74775,23.11066,22.76983,21.89419,21.22708,8658198111820317557,0.1797878
12.1664589872491,-0.758111825981457,54030.28329798,23.42889,20.18788,18.70832,17.31997,16.55995,8658198111820316738,0.006359057
12.2060490454711,-0.754181845925242,54030.28329798,21.80868,18.89206,17.47581,16.68825,16.26951,8658198111820316762,0.005608236
12.2062177258836,-0.733330695322473,54030.28329798,24.49077,22.64846,21.12572,19.67776,18.89121,8658198111820316879,0.02131252
12.2052876476035,-0.792624040966368,54030.28329798,23.99237,22.66278,22.8496,23.38563,21.48495,8658198111820317148,0.7488924
12.2057899050423,-0.775708816328483,54030.28329798,23.67826,21.26726,19.99825,19.48911,19.07991,8658198111820317149,0.03725569
12.2464483609417,-0.767105184451854,54030.28329798,22.46224,21.71881,21.18812,21.06484,21.25422,8658198111820317235,0.06098494
12.1532931363257,-0.796041744338,54030.28329798,24.4099,23.54178,22.2096,22.29224,21.68299,8658198111820317366,0.3004186
12.1524948309368,-0.767954329602014,54030.28329798,23.61308,23.38612,21.93683,21.338,20.99541,8658198111820317005,0.09884655
12.1533140396426,-0.737959625011802,54030.28329798,23.51005,22.75446,22.44814,22.30174,22.73577,8658198111820317001,0.2747852
12.1529526949836,-0.773748749648393,54030.28329798,22.84813,21.58621,20.60522,20.14789,20.00551,8658198111820317000,0.05040873
12.1527698263631,-0.728666071088077,54030.28329798,23.25538,22.66864,21.46648,20.43634,19.99162,8658198111820316999,0.0361883
12.152698877749,-0.794440211023087,54030.28329798,22.78786,22.49289,21.91177,21.27887,20.3549,8658198111820316998,0.1237163
12.1529036900189,-0.791953822696719,54030.28329798,23.31547,21.89666,20.36629,19.3388,18.65141,8658198111820316827,0.01651905
12.1528345292591,-0.819051960219014,54030.28329798,23.09385,22.56276,21.80326,20.4606,20.78241,8658198111820317548,0.1323308
12.1524681060906,-0.799597588487492,54030.28329798,23.33568,20.27053,18.77407,17.79331,17.24542,8658198111820316726,0.007353903
12.1678912022376,-0.819021928978917,54030.28329798,22.08321,23.15542,22.29212,21.816,21.97486,8658198111820316910,0.130891
12.1677218042103,-0.76114183843311,54030.28329798,24.20479,22.60275,21.27893,20.28513,19.7473,8658198111820316871,0.03307223
12.2132487385217,-0.806895758518739,54030.28329798,22.76455,22.86505,22.46038,22.07329,21.44571,8658198111820317166,0.1432326
12.1674090537727,-0.795487704355374,54030.28329798,24.0574,25.36679,23.90622,22.29161,21.43489,8658198111820317558,0.1776186
12.2127365672724,-0.800052775310543,54030.28329798,23.69296,23.86189,21.82841,21.09422,20.40969,8658198111820317435,0.07924275
12.1673853392482,-0.733016924852706,54030.28329798,25.58489,22.41945,21.64874,21.02325,21.20112,8658198111820317040,0.1076012
12.167002173837,-0.770787872426142,54030.28329798,21.26369,20.62201,19.80527,19.58682,19.2052,8658198111820317039,0.04784401
12.1674928776233,-0.758910247991638,54030.28329798,23.40522,22.21766,21.19333,20.57943,20.15509,8658198111820316739,0.06799877
12.157559376849,-0.729779996434122,54030.28329798,23.92117,23.2804,22.54119,21.63425,21.71654,8658198111820317370,0.1185681
12.1981490851195,-0.736925978406463,54030.28329798,23.87564,19.76935,18.24563,16.96317,16.27043,8658198111820316757,0.005899323
12.1985156253299,-0.793693247843971,54030.28329798,22.68714,19.98009,18.7767,18.25393,17.93738,8658198111820316758,0.008913212
12.1575848032001,-0.774402657893,54030.28329798,22.9702,23.39576,22.67319,21.55947,21.33908,8658198111820317552,0.1423922
12.1984518396135,-0.821816564863134,54030.28329798,25.16015,24.25617,25.18668,25.08595,20.39663,8658198111820317652,0.6347746
12.2411261625875,-0.792676369573744,54030.28329798,24.24071,23.47703,23.18325,22.0847,21.90432,8658198111820317694,0.2567534
12.1980930361484,-0.772647055950993,54030.28329798,23.77345,26.29727,23.15618,21.52088,21.29247,8658198111820317691,0.2771302
12.1569018135253,-0.760283998659685,54030.28329798,25.68191,23.29299,23.47849,22.09123,21.74565,8658198111820317551,0.1567917
12.2363985471111,-0.772623000805977,54030.28329798,24.06487,24.35123,22.99047,23.9034,22.5438,8658198111820317467,0.5279576
12.2369478744099,-0.718391711568549,54030.28329798,23.32798,23.34977,24.85915,24.44317,23.56862,8658198111820317224,0.5769362
12.2366317145334,-0.741487451887712,54030.28329798,24.30669,22.91082,21.60626,21.14865,21.14911,8658198111820317223,0.06591285
12.2368334133234,-0.721127444581532,54030.28329798,25.31688,23.40499,24.31029,24.44022,22.12208,8658198111820317222,0.5756389
12.1976292204149,-0.818239994841534,54030.28329798,24.09904,23.07286,23.29241,22.92011,22.80433,8658198111820317129,0.2915385
12.1565218495466,-0.798939309025148,54030.28329798,22.87165,22.42524,21.77603,21.31933,21.62902,8658198111820317011,0.09209333
12.1564553930695,-0.795442964202743,54030.28329798,21.97053,24.41339,25.0271,23.27193,22.85259,8658198111820316908,0.4116814
12.1973381374802,-0.808078428552048,54030.28329798,20.89779,19.83918,19.32028,19.0282,18.90209,8658198111820316755,0.02339152
12.202627788522,-0.761027778382423,54030.28329798,25.03336,22.42596,21.46999,21.10633,20.79126,8658198111820317141,0.07983124
12.2032870008591,-0.722441716817281,54030.28329798,22.2901,21.35274,20.92949,20.6666,20.92189,8658198111820317143,0.05242968
12.1608415792886,-0.717487456537764,54030.28329798,24.53012,23.9978,24.16935,24.69011,20.41891,8658198111820317641,0.6915985
12.2033129710692,-0.8079784446951,54030.28329798,25.61773,23.16256,21.39144,20.33377,19.78107,8658198111820317425,0.0547002
12.2036702299465,-0.723707113619952,54030.28329798,22.85499,23.24866,21.76243,21.23044,21.03662,8658198111820317144,0.08171205
12.2029534805241,-0.749051008053384,54030.28329798,24.85686,21.62201,20.00051,18.71366,17.98973,8658198111820316842,0.01141541
12.160246701304,-0.749102796759411,54030.28329798,24.32594,21.93357,21.14087,21.04624,20.91991,8658198111820317021,0.1580612
12.1602970714532,-0.813161764632981,54030.28329798,22.22165,21.33325,21.18379,21.05273,21.14228,8658198111820317022,0.06131645
12.160466568299,-0.740607800393102,54030.28329798,25.29944,23.02466,24.44557,23.01679,23.12675,8658198111820317023,0.3728025
12.1601422382775,-0.809336095779963,54030.28329798,23.5603,22.36643,21.02705,20.64634,21.60047,8658198111820317376,0.1509786
12.2023352919005,-0.725202737330049,54030.28329798,25.42274,23.34849,22.1245,22.15942,22.094,8658198111820317423,0.1941056
12.1930260279816,-0.719710808069226,54030.28329798,26.19698,23.25248,22.4435,22.44056,21.17439,8658198111820317682,0.3714771
12.1499324510675,-0.734561170408189,54030.28329798,23.56342,23.43247,21.85987,21.54583,21.9453,8658198111820317362,0.1382257
12.1928635971994,-0.770304525308838,54030.28329798,24.95233,22.52135,22.22422,22.14487,21.87996,8658198111820317116,0.2210832
12.1507483828222,-0.724708907731518,54030.28329798,25.45987,23.02771,21.52325,20.91711,21.04939,8658198111820316994,0.06949789
12.1496255528608,-0.744348225709938,54030.28329798,23.81096,25.11198,24.39238,23.51776,21.01926,8658198111820316992,0.4675582
12.1499345871604,-0.744590299714612,54030.28329798,23.11752,22.15481,21.02217,20.78266,20.31913,8658198111820316991,0.09518832
12.1634687975954,-0.745603955571002,54030.28329798,21.36528,20.15089,19.33829,18.9318,18.50297,8658198111820317027,0.02629108
12.1629870129201,-0.720475892984396,54030.28329798,23.73815,22.48811,21.07466,20.47738,19.69769,8658198111820317029,0.0610575
12.1634746848805,-0.718115095144536,54030.28329798,23.74005,21.46646,20.0986,19.25748,18.73299,8658198111820317030,0.03300701
12.1635056111013,-0.730152705901016,54030.28329798,24.00377,22.93281,21.73309,20.93291,20.18829,8658198111820317379,0.1164196
12.1638802818615,-0.72706208883422,54030.28329798,25.66047,23.29424,22.33148,21.62651,22.07977,8658198111820317555,0.1647377
12.206973752483,-0.741534870716443,54030.28329798,23.63838,22.46182,21.95789,21.04775,21.3215,8658198111820317583,0.1831381
12.1536468318784,-0.809591661933618,54030.28329798,23.21541,23.50493,22.7396,22.1715,21.37475,8658198111820317367,0.1741696
12.154287291045,-0.776840762706454,54030.28329798,23.2645,23.49848,21.78522,21.31584,21.01985,8658198111820317368,0.1141171
12.1536001233132,-0.761344189718228,54030.28329798,23.43261,21.99456,20.57458,19.84941,19.4796,8658198111820316828,0.02311771
12.2327796350154,-0.819411552649514,54030.28329798,22.81231,22.35127,21.40329,20.88145,20.93931,8658198111820317215,0.132919
12.2328644932144,-0.792775866501542,54030.28329798,23.54982,21.41627,19.75023,19.11755,18.59952,8658198111820316887,0.02210317
12.154828239481,-0.774281356550946,54030.28329798,22.28156,25.52846,24.36054,24.90263,22.64001,8658198111820316907,0.5081382
12.1535560354177,-0.767359194245144,54030.28329798,22.91236,22.85228,21.46017,20.8829,20.20114,8658198111820317004,0.0605824
12.1536817003988,-0.74668993777487,54030.28329798,24.2509,22.65462,21.70178,21.19336,20.97905,8658198111820317007,0.09068791
12.1536778812211,-0.741181394813018,54030.28329798,24.15032,23.16813,23.48762,23.34594,22.76669,8658198111820317008,0.453366
12.1946975362837,-0.803991403984757,54030.28329798,23.72124,24.63195,22.23853,23.49874,23.56861,8658198111820317118,0.5690659
12.1950937436125,-0.764299025147616,54030.28329798,25.27191,22.4699,20.77328,20.05792,19.39596,8658198111820317121,0.03747597
12.1540210267733,-0.732160929903942,54030.28329798,25.83035,25.46406,23.33882,21.97894,21.01023,8658198111820317549,0.1576919
12.1950798989614,-0.733298587749817,54030.28329798,22.35239,23.76563,22.43805,21.59166,21.47686,8658198111820317580,0.1474132
12.2295188707027,-0.73242350865317,54030.28329798,22.2681,23.50399,24.47054,21.99666,21.64499,8658198111820317693,0.2946212
12.2292251845257,-0.82016364469424,54030.28329798,25.81903,23.34344,23.36006,21.79622,21.18012,8658198111820317598,0.1779911
12.1961901742832,-0.756407221177703,54030.28329798,24.91152,23.84495,22.28366,22.90089,22.86373,8658198111820317418,0.4650714
12.2295688477435,-0.796551599424307,54030.28329798,23.97513,21.93232,21.00288,20.58816,20.15569,8658198111820317208,0.06994829
12.155196383842,-0.74286268188781,54030.28329798,22.58462,23.42358,21.73107,20.86641,21.20636,8658198111820316729,0.06473636
12.1552220388351,-0.743152321077296,54030.28329798,22.50943,19.90158,19.24837,18.76245,18.36374,8658198111820316728,0.01866146
12.2385404607426,-0.799358837022705,54030.28329798,25.65138,25.87464,23.97257,25.25507,19.78974,8658198111820317658,0.9793953
12.1944487220197,-0.755271581684467,54030.28329798,23.52748,22.68359,21.4806,21.19781,20.56686,8658198111820317413,0.1329609
12.1510619380553,-0.760832978713777,54030.28329798,23.61778,22.75224,21.011,20.22824,19.7446,8658198111820317364,0.05573327
12.1938306461756,-0.796817698881493,54030.28329798,22.00219,22.1363,21.786,21.34701,20.98787,8658198111820317120,0.1263011
12.1937113292082,-0.803669902929318,54030.28329798,26.39771,22.55759,24.08286,24.95578,20.66542,8658198111820317119,0.7543342
12.1935711814641,-0.770014648846767,54030.28329798,23.16418,22.41346,21.6239,20.8302,20.0622,8658198111820317115,0.05882007
12.1936715492703,-0.794995055401983,54030.28329798,24.72699,23.64118,23.32362,21.13321,20.18121,8658198111820316917,0.1454902
12.2385912279534,-0.731191920150053,54030.28329798,20.90669,19.47567,18.9355,18.74957,18.66399,8658198111820316785,0.011366
12.1648690977927,-0.800778219446843,54030.28329798,22.94627,23.5013,22.76017,23.31672,23.36777,8658198111820317380,0.4085363
12.2049575581986,-0.719555072183358,54030.28329798,23.77916,24.1191,22.83877,22.47522,21.87704,8658198111820317429,0.2037647
12.2037655308206,-0.78850767301915,54030.28329798,24.60125,23.36169,20.87442,19.73404,19.25828,8658198111820317427,0.03625293
12.1652769609937,-0.774421332161253,54030.28329798,25.90453,22.57913,22.41601,21.77946,21.25118,8658198111820317038,0.2125868
12.1650785566792,-0.779764619701497,54030.28329798,24.13211,22.47964,21.68392,21.59883,22.68436,8658198111820317036,0.1610632
12.1645901282277,-0.781840120476462,54030.28329798,24.03269,24.27584,22.5291,21.75441,21.93106,8658198111820317035,0.1487796
12.1653259253701,-0.78129914594686,54030.28329798,25.80691,23.23264,21.78094,20.6206,20.19908,8658198111820317034,0.04828806
12.164721081133,-0.738233870042849,54030.28329798,23.44051,23.36059,22.9144,22.91751,22.18102,8658198111820317032,0.3053661
12.2045019651463,-0.728991913600188,54030.28329798,22.99059,22.22092,21.93903,21.5085,22.04327,8658198111820317145,0.09121454
12.2042889263493,-0.795880975648856,54030.28329798,23.39432,23.08049,22.44202,21.93276,21.08853,8658198111820316918,0.1342511
12.1908406504147,-0.734823807211031,54030.28329798,26.10205,25.72216,23.10004,21.94314,21.51409,8658198111820317578,0.163959
12.1476453952959,-0.724813059859289,54030.28329798,22.48594,22.45895,22.37959,21.68197,23.34984,8658198111820316984,0.2416081
12.1478236581241,-0.720131325180914,54030.28329798,24.38248,23.54256,25.14377,24.63172,22.2538,8658198111820316983,0.5589819
12.1480622866886,-0.763144911060081,54030.28329798,25.43362,22.91044,22.41147,22.22707,23.31961,8658198111820316976,0.1888675
12.1906873274261,-0.726822440913063,54030.28329798,25.14844,23.66516,22.1033,21.29892,20.46834,8658198111820317407,0.1100773
12.1476959843576,-0.758296237570881,54030.28329798,23.88876,22.65574,21.87281,21.81875,22.22868,8658198111820317681,0.413799
12.2144842501537,-0.754058929372921,54030.28329798,25.22268,22.7306,22.61184,21.3837,21.18801,8658198111820317173,0.1320636
12.1907987057917,-0.805561430657159,54035.3590313599,23.14967,22.3002,21.57411,22.3294,20.498,8658198206296162879,0.5133238
12.2145155289214,-0.753944494696916,54035.3590313599,24.06453,22.69825,22.34713,21.15198,20.38314,8658198206296162809,0.1649518
12.1909036872167,-0.726822700051237,54035.3590313599,25.75416,23.41739,23.16004,20.8388,20.62384,8658198206296162797,0.1674607
12.1653611259153,-0.781313860410069,54035.3590313599,24.28762,23.37428,21.35557,20.26964,19.92186,8658198206296162703,0.07583225
12.2045053520895,-0.728965305713598,54035.3590313599,23.20013,22.22048,21.89826,21.63737,21.0893,8658198206296162553,0.1870326
12.2037522245216,-0.788455380271638,54035.3590313599,22.32594,22.21311,21.08498,19.63414,19.13816,8658198206296162552,0.045973
12.2038422518365,-0.723712484948343,54035.3590313599,23.02209,22.52636,21.47587,21.06517,21.16125,8658198206296162551,0.1407822
12.1943703609593,-0.755279735724051,54035.3590313599,22.6799,22.75084,21.15842,21.1444,20.87981,8658198206296162723,0.1947264
12.1510328767881,-0.760948055207446,54035.3590313599,22.17048,22.9349,21.25904,20.59924,20.85557,8658198206296162695,0.09478402
12.1934979462131,-0.770015017534378,54035.3590313599,22.817,21.722,21.10448,20.39151,19.734,8658198206296162538,0.08572254
12.1935151936401,-0.794794423322246,54035.3590313599,21.85605,24.02049,22.69122,21.16601,21.13015,8658198206296162417,0.1948241
12.1937747997918,-0.79679144736351,54035.3590313599,23.36484,22.28506,22.52898,21.46611,21.4764,8658198206296162415,0.1634407
12.2386049509641,-0.731159991131196,54035.3590313599,20.81895,19.45216,18.92715,18.76034,18.73581,8658198206296162355,0.01573562
12.2288371879465,-0.718618173164499,54035.3590313599,21.66743,20.27996,19.62441,19.22568,19.03706,8658198206296162585,0.03963899
12.155228897781,-0.743109932308155,54035.3590313599,21.28966,20.03465,19.27607,18.79865,18.49722,8658198206296162482,0.02169696
