ra,dec,mjd_g,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,modelMagErr_g,thingID
12.1775813352481,-0.748866902120997,52522.35133315,22.8565,22.06566,21.39605,21.04826,20.96425,1237659754449142182,0.1162132,0.1262418,77759364
12.1774798803322,-0.781213650403986,52522.35133315,22.99631,23.15701,22.18036,21.70674,21.34194,1237659754449142396,0.1729115,0.2780737,77759363
12.1755339067321,-0.819354344525792,52522.35133315,21.75992,22.0486,20.96732,20.78178,20.64114,1237659754449142174,0.1030689,0.1404547,77759362
12.2103308744498,-0.817985587283417,52522.35133315,26.25784,23.31041,21.14751,19.9974,19.73433,1237659754449142439,0.04524509,0.3615017,77759936
12.1656440849791,-0.754025391707338,52522.35133315,21.86529,24.84208,24.39557,23.38748,22.7256,1237659754449141947,0.629166,0.7790928,77759903
12.2098505916427,-0.806400923560571,52522.35133315,25.38698,23.29103,22.38495,21.98357,22.45656,1237659754449142437,0.2280004,0.3219007,77759935
12.2100035872312,-0.781350581567859,52522.35133315,21.83112,20.94965,20.55049,20.13635,19.86141,1237659754449142236,0.06352478,0.05740829,77759927
12.2262071031432,-0.816445998394564,52522.35133315,22.57207,20.55114,19.27588,18.35947,17.83315,1237659754449141905,0.01121218,0.03051537,77759925
12.2169040019359,-0.809122408281742,52522.35133315,20.51123,19.49165,19.66217,19.7724,19.95825,1237659754449141856,0.03072119,0.01468261,77759920
12.2238858322203,-0.776978635436282,52522.35133315,24.8352,22.26309,20.96417,20.01155,19.48566,1237659754449141861,0.03766006,0.1211844,77759922
12.1568404075607,-0.760131772209891,52522.35133315,23.58646,23.32735,22.33953,22.39633,22.63383,1237659754449142371,0.3240388,0.3366006,77759896
12.1653717339949,-0.781277207994104,52522.35133315,23.48269,22.76635,21.09089,20.03046,19.73062,1237659754449142149,0.05847955,0.291128,77759881
12.1591718051928,-0.8149210117119,52522.35133315,22.78936,23.79235,21.59222,20.42558,20.3441,1237659754449142374,0.07665759,0.6426463,77759887
12.2287792494002,-0.718640716321097,52522.35133315,21.56269,20.2828,19.60868,19.22194,19.03613,1237659754449142271,0.04053846,0.04480141,77759836
12.1588169802932,-0.756489829342518,52522.35133315,24.18548,24.95345,22.00625,20.59904,19.92673,1237659754449141831,0.07200603,0.9348326,77759853
12.1596481378591,-0.754170073850197,52522.35133315,20.16876,17.43891,16.03325,15.409,15.06789,1237659754449141830,0.003884321,0.005235748,77759852
12.1664889037619,-0.758091402788637,52522.35133315,23.79182,20.18226,18.73177,17.34175,16.582,1237659754449141891,0.006565049,0.02368212,77759855
12.1638630060297,-0.730317529274476,52522.35133315,26.16631,23.23417,21.98555,21.52554,21.85685,1237659754449142378,0.1927549,0.3739474,77759735
12.1575313234162,-0.729811000514568,52522.35133315,24.35618,24.66899,22.54538,21.9952,20.94747,1237659754449142372,0.2055746,0.7396907,77759731
12.1630148932576,-0.720513193641452,52522.35133315,22.98632,22.62636,20.78748,20.2168,19.9252,1237659754449142376,0.07456038,0.2671846,77759720
12.1492539495354,-0.720590110172464,52522.35133315,21.94042,21.99913,21.17583,20.79487,20.13392,1237659754449142107,0.1226244,0.151676,77759707
12.1507839932521,-0.724643464501019,52522.35133315,24.1599,23.09507,21.79292,21.0082,20.95313,1237659754449142364,0.1022994,0.2870262,77759708
12.1527524065813,-0.728610060629997,52522.35133315,26.51728,22.81591,21.37709,20.43151,19.9931,1237659754449142119,0.05363196,0.2002625,77759712
12.1529109422188,-0.79191584697725,52522.35133315,25.96254,21.94659,20.49035,19.32054,18.698,1237659754449142117,0.02153194,0.09523391,77759864
12.1529650700323,-0.773731712776293,52522.35133315,22.27428,21.61597,20.64785,20.24245,20.07133,1237659754449142118,0.0608099,0.09110782,77759865
12.1533092375115,-0.737978908172416,52522.35133315,24.88954,22.71508,22.11184,22.27761,22.21171,1237659754449142121,0.3081203,0.2057181,77759866
12.1500127637508,-0.744635354294939,52522.35133315,22.23076,21.98386,20.9686,20.45677,19.85828,1237659754449142112,0.08119451,0.1395998,77759860
12.1511879040224,-0.76070396876718,52522.35133315,25.09437,22.34538,20.94845,20.48058,19.69608,1237659754449142365,0.09025698,0.2083025,77759861
12.1552457398459,-0.743090782721056,52522.35133315,21.65152,20.0526,19.28454,18.8423,18.49158,1237659754449142130,0.02095671,0.02753801,77759858
12.1603055695886,-0.813134872250967,52522.35133315,21.94118,21.3528,21.10742,20.97058,21.06986,1237659754449142141,0.08278497,0.0575078,77759876
12.160130967609,-0.749062370773084,52522.35133315,22.39642,21.93325,21.32313,20.86821,20.84687,1237659754449142142,0.1700051,0.1906256,77759877
12.1566066116827,-0.79890986940911,52522.35133315,22.34246,22.42374,21.55956,21.4165,20.98158,1237659754449142132,0.1510996,0.1669137,77759874
12.1531798297358,-0.795957252438688,52522.35133315,24.42457,23.89662,22.70369,23.66368,21.85133,1237659754449141888,0.7595261,0.4900862,77759863
12.1543150312372,-0.776897956534404,52522.35133315,23.41908,22.96521,22.81955,21.46512,21.56278,1237659754449142506,0.1731401,0.2872016,77759870
12.1536468590637,-0.746669734775309,52522.35133315,23.23229,22.49807,21.99359,21.71759,20.3835,1237659754449142129,0.2008947,0.1821757,77759868
12.1536334330231,-0.76132282206059,52522.35133315,22.29534,21.72926,20.56657,19.8604,19.45071,1237659754449142120,0.03273958,0.07886168,77759867
12.2045018394013,-0.728954463164471,52522.35133315,23.35093,22.19114,21.98784,21.5937,21.63474,1237659754449142227,0.1469742,0.1140242,77759593
12.2033168230174,-0.722440656156918,52522.35133315,22.45644,21.28803,20.8783,20.59917,20.52485,1237659754449142226,0.06868046,0.0575679,77759591
12.1881310046978,-0.728849495228368,52522.35133315,21.67127,21.17685,20.01796,19.53721,19.34936,1237659754449142200,0.04442002,0.08051182,77759557
12.148654224597,-0.733602138206568,52522.35133315,23.50793,24.77124,22.98086,22.01345,22.15731,1237659754449142501,0.2102913,0.7678818,77759545
12.154005592015,-0.732093393194924,52522.35133315,26.21801,24.73806,24.43081,21.74757,21.62567,1237659754449142505,0.1812725,0.8083336,77759553
12.1674448869782,-0.733130434141177,52522.35133315,23.86123,22.29864,21.54671,21.29409,21.70189,1237659754449142151,0.1620605,0.1707742,77759542
12.1499404892801,-0.734590516099843,52522.35133315,22.7897,22.77233,22.1371,21.86356,21.33227,1237659754449142113,0.220764,0.2222513,77759544
12.1836859312869,-0.732576018260336,52522.35133315,23.12916,24.38953,22.01858,21.00326,21.87641,1237659754449142414,0.1132582,0.8202347,77759547
12.1615884355052,-0.733466274633829,52522.35133315,23.31352,22.15003,21.72913,21.56948,21.84334,1237659754449142143,0.1434003,0.1123217,77759546
12.1950016109411,-0.733139989487734,52522.35133315,25.64914,23.49323,22.46563,21.31461,21.35557,1237659754449142517,0.1719844,0.4884516,77759502
12.2038373962175,-0.788533367302247,52522.35133315,25.32871,23.41142,21.13874,19.86168,19.24175,1237659754449142432,0.04709384,0.4596798,77759463
12.2085922902203,-0.765091349686099,52522.35133315,23.29884,23.88655,21.82969,21.34654,21.32456,1237659754449142436,0.171036,0.5929116,77759464
12.2062642825513,-0.733326590847544,52522.35133315,24.52868,22.54048,21.06137,19.5413,18.70903,1237659754449142231,0.02914563,0.1739553,77759520
12.1807266761859,-0.733680289659874,52522.35133315,22.95114,20.42446,19.03214,18.45617,18.06491,1237659754449142191,0.01837365,0.04417506,77759528
12.1769753061793,-0.733056661313148,52522.35133315,25.74471,21.23322,20.10136,19.60474,19.27185,1237659754449142181,0.06394941,0.1171324,77759529
12.2267159297497,-0.721908816505796,52522.35133315,25.81388,24.23598,22.36388,21.70301,21.13521,1237659754449142456,0.1755218,0.6228067,77759623
12.2247858602414,-0.727418151467704,52522.35133315,22.34214,21.59819,21.28019,20.97273,21.01669,1237659754449142262,0.1741514,0.1284592,77759618
12.2177231821543,-0.722958023847788,52522.35133315,22.45833,21.21515,19.73161,18.97455,18.59315,1237659754449142249,0.01734284,0.05122293,77759608
12.2163441698979,-0.724806165811518,52522.35133315,24.60451,25.31112,22.30619,21.40009,22.30964,1237659754449142445,0.1571305,0.9420195,77759607
12.2099996829344,-0.729860825554473,52522.35133315,22.07459,21.16875,20.61559,20.33012,20.22306,1237659754449142237,0.0680541,0.06351124,77759597
12.2109936131756,-0.719612375431889,52522.35133315,23.90998,22.3884,22.16297,21.97747,21.65059,1237659754449142238,0.2468719,0.1535352,77759598
12.2023948027887,-0.725186885078353,52522.35133315,22.91562,22.97471,22.43881,22.27131,21.7732,1237659754449142224,0.284779,0.2360439,77759626
12.1907788198811,-0.726829508671101,52522.35133315,23.13375,23.64972,22.12544,21.14876,20.62389,1237659754449142513,0.1683148,0.6376668,77759650
12.1839025921247,-0.728163500763594,52522.35133315,26.02194,22.09822,21.44148,20.81408,20.27093,1237659754449142195,0.09560499,0.1291802,77759667
12.1766476638623,-0.729337101472644,52522.35133315,21.02701,19.95642,18.85704,18.37525,17.96888,1237659754449142177,0.0189732,0.03249997,77759656
12.1757424811004,-0.717032987658099,52522.35133315,22.96026,22.37271,22.35489,22.46569,21.25042,1237659754449142175,0.3616179,0.150022,77759679
12.1798517241562,-0.717181216361956,52522.35133315,23.7599,23.5645,22.37183,21.03783,20.20888,1237659754449142399,0.1070764,0.427598,77759671
12.2085605799468,-0.749635487385751,52522.35133315,23.24223,24.24272,21.40002,20.72085,19.79778,1237659754449142235,0.1058509,0.9147158,77759460
12.2014514101012,-0.735569107157837,52522.35133315,24.45443,23.7094,22.17155,21.26982,21.33035,1237659754449142428,0.1342493,0.4886808,77759461
12.2033065705378,-0.807979600985198,52522.35133315,25.77106,22.71551,20.98563,19.88374,19.31611,1237659754449142430,0.06703429,0.3577564,77759462
12.2088738886442,-0.755184169972488,52522.35133315,22.00782,21.82661,21.25664,20.8441,20.33077,1237659754449142233,0.1021223,0.1069176,77759459
12.202662255537,-0.761050418491439,52522.35133315,23.97536,22.38675,21.56475,21.0001,21.25062,1237659754449142225,0.0995203,0.152772,77759456
12.2057953700096,-0.775683849489467,52522.35133315,22.9183,21.16721,20.00027,19.51894,19.04431,1237659754449142229,0.04807318,0.08987013,77759457
12.202061963458,-0.744971380511019,52522.35133315,23.24288,22.68337,22.41854,21.80243,21.40163,1237659754449142223,0.2019453,0.1953936,77759455
12.201022954055,-0.766972105740319,52522.35133315,24.87881,22.50557,21.69432,21.79276,21.10449,1237659754449142221,0.2004914,0.1679168,77759454
12.1998893635418,-0.806746708791214,52522.35133315,21.80404,21.78892,21.64722,21.28927,21.17073,1237659754449141959,0.1108478,0.08148251,77759452
12.204273330381,-0.79587031039344,52522.35133315,23.60876,23.09122,22.20113,21.74344,21.02294,1237659754449142433,0.1826492,0.2675205,77759450
12.2029753592165,-0.749034764823869,52522.35133315,26.10958,21.44504,20.0358,18.70427,18.01601,1237659754449141917,0.01415198,0.06150956,77759449
12.2009586025546,-0.773285938723161,52522.35133315,24.31465,20.87778,19.46574,18.85806,18.56918,1237659754449141901,0.01573254,0.03938871,77759448
12.2082214179247,-0.744752743654455,52522.35133315,20.36035,17.84574,16.67754,16.22418,15.95587,1237659754449141852,0.004479433,0.006177957,77759446
12.2060568191816,-0.754164036291889,52522.35133315,21.33348,18.83043,17.46624,16.69695,16.28598,1237659754449141850,0.005136468,0.009996498,77759445
12.2085317591282,-0.761709909702817,52522.35133315,18.2573,16.49529,15.83954,15.6142,15.49094,1237659754449141803,0.003963321,0.003932136,77759443
12.2306961445949,-0.8019989834334,52522.35133315,22.93077,23.92508,21.91431,21.08433,20.24178,1237659754449142457,0.1224887,0.6093176,77759424
12.2296640291395,-0.796420676105866,52522.35133315,25.9023,21.69455,20.79465,20.3452,20.78709,1237659754449141977,0.07639593,0.1069841,77759422
12.2320821283034,-0.740788345644972,52522.35133315,22.76997,23.06207,22.20677,21.85822,22.64689,1237659754449142461,0.1992222,0.2528071,77759423
12.2343510494501,-0.773621086162301,52522.35133315,23.43388,24.33614,22.95519,21.62112,21.73103,1237659754449142538,0.1523984,0.6267467,77759412
12.2366283464031,-0.741407833660455,52522.35133315,23.70773,22.23671,21.61106,21.00286,20.4176,1237659754449142280,0.1152294,0.1508128,77759410
12.2327475357842,-0.819425445294207,52522.35133315,23.87361,23.56062,22.04327,21.24942,21.17221,1237659754449142462,0.1488684,0.4732841,77759411
12.2344261600492,-0.76204502350231,52522.35133315,23.15191,22.61273,21.30394,19.93413,19.33569,1237659754449142276,0.03564397,0.1637632,77759409
12.2328719584582,-0.792777612718703,52522.35133315,25.31803,21.25399,19.68588,19.06594,18.58445,1237659754449142275,0.02610045,0.0758182,77759408
12.1786565420239,-0.765156852362065,52522.35133315,23.86971,24.31286,22.83055,21.37577,21.68645,1237659754449142510,0.1645271,0.8340533,77759392
12.1826326595931,-0.793406061970176,52522.35133315,22.56759,23.89625,22.00341,21.75322,20.84924,1237659754449142409,0.2203973,0.6009984,77759383
12.1846675656878,-0.760898305313695,52522.35133315,25.2204,24.95409,22.8384,21.46883,21.04351,1237659754449142511,0.1636399,0.9814152,77759387
12.168163317604,-0.806080400290523,52522.35133315,22.75548,23.63244,22.71589,21.94665,21.82594,1237659754449142382,0.1955253,0.3928295,77759375
12.1775104307362,-0.817054634017331,52522.35133315,24.74747,23.21192,22.15421,20.92486,19.78424,1237659754449142509,0.1606388,0.531949,77759379
12.1811824111983,-0.779275275026405,52522.35133315,22.07763,23.08039,21.6423,21.76757,21.30969,1237659754449142403,0.2053846,0.2903852,77759369
12.1791800462083,-0.758212907555249,52522.35133315,23.49849,22.46444,20.87899,20.1616,19.88257,1237659754449142188,0.05499413,0.1845645,77759367
12.2422570022868,-0.727894466147456,52522.35174778,20.6797,19.61271,19.70232,19.79022,19.70603,1237659754449207368,0.03278471,0.01601659,77759786
12.2386222455326,-0.731169039422446,52522.35174778,20.89475,19.44886,18.95344,18.72503,18.73582,1237659754449207367,0.01481423,0.01452402,77759785
12.2449575118139,-0.801517574107611,52522.35174778,25.22766,23.12611,21.74146,21.19714,20.72696,1237659754449207840,0.139977,0.3249044,77759336
12.2474791851914,-0.782564650275682,52522.35174778,27.23955,22.01918,20.91421,20.76921,19.71433,1237659754449207555,0.1541978,0.2003188,77759331
12.2466734086143,-0.745264200208323,52522.35174778,25.81449,22.9968,21.59731,20.43094,20.12267,1237659754449207553,0.05449149,0.2268295,77759329
12.2464818409828,-0.7671024107262,52522.35174778,23.91071,21.88976,21.35929,21.17041,20.76927,1237659754449207551,0.1065443,0.08934965,77759328
12.247845980826,-0.797019075613328,52522.35174778,25.02968,20.51476,19.30297,18.74336,18.37527,1237659754449207427,0.01473965,0.02941929,77759315
12.2438521511358,-0.805218008822154,52522.35174778,22.94456,21.61418,19.96935,19.32107,18.82156,1237659754449207546,0.02954393,0.09241103,77759325
12.2449639868546,-0.736927063072324,52522.35174778,22.66364,21.10452,19.97724,19.58571,19.22776,1237659754449207458,0.04210773,0.06892754,77759326
12.1877758790737,-0.794364284426722,52552.34558467,24.44839,23.76226,23.8742,21.71049,21.08223,1237659904789577986,0.1113009,0.3579029,77759297
12.1874351058176,-0.736119283504931,52552.34558467,24.63875,22.00449,20.36255,19.37703,18.71529,1237659904789578352,0.04509528,0.2165564,77759284
12.1895198370622,-0.752692077106306,52552.34558467,23.03815,22.28935,21.47935,21.3118,20.50865,1237659904789578358,0.1607791,0.1812682,77759288
12.1935585596158,-0.769992865785299,52552.34558467,22.34264,21.71053,20.85894,20.23252,19.51501,1237659904789578364,0.06052143,0.1134983,77759292
12.1944595154406,-0.755362547999489,52552.34558467,25.86872,22.6364,21.47859,21.32952,20.79116,1237659904789578564,0.1519177,0.2334407,77759295
12.1938855512799,-0.796825069109384,52552.34558467,21.69967,21.97846,21.95565,21.57303,21.30074,1237659904789577992,0.1459675,0.1056355,77759294
12.1872269226728,-0.744129698323118,52552.34558467,24.69654,22.92176,22.20636,21.9649,21.68115,1237659904789578350,0.1522854,0.1872135,77759281
12.1885209709411,-0.816670676526924,52552.34558467,23.96514,22.76513,20.99512,20.34718,20.02308,1237659904789578560,0.05296356,0.2235047,77759283
12.1915314310936,-0.762405049101548,52552.34558467,23.77072,20.58889,19.17995,18.48582,18.11917,1237659904789577898,0.01029362,0.02667546,77759278
12.1480515093564,-0.763090643327543,52552.34558467,24.67653,22.60616,22.62084,22.49784,22.28953,1237659904789578227,0.2639315,0.1545379,77759108
12.1860130087616,-0.815292602309726,52552.34558467,22.70252,21.66199,21.55776,21.57659,21.46522,1237659904789578348,0.1038098,0.06461672,77759280
12.1704588478121,-0.752294689841166,52552.34558467,23.82859,20.94662,19.37425,18.19941,17.55191,1237659904789577894,0.008925327,0.03437876,77759350
12.1669616292001,-0.770746538940609,52552.34558467,21.48196,20.67703,19.85084,19.82057,19.37928,1237659904789578277,0.06194968,0.0559809,77759353
12.1677155195649,-0.761124342221208,52552.34558467,25.96009,22.64679,21.16501,20.31679,19.81698,1237659904789578279,0.03517395,0.1405519,77759354
12.1679162588041,-0.818983399308032,52552.34558467,25.60379,22.92638,22.28045,22.3103,21.17461,1237659904789578282,0.2316155,0.2143533,77759355
12.1681424028874,-0.763595637513931,52552.34558467,22.81892,22.04531,21.21526,20.98408,20.73174,1237659904789578283,0.06907243,0.09119048,77759356
12.1683912469795,-0.815580089290075,52552.34558467,22.98331,22.46173,21.41969,21.0698,21.29157,1237659904789578290,0.1007838,0.1610935,77759357
12.1729615507494,-0.758290131929904,52552.34558467,23.25863,22.52304,21.96466,21.55693,22.08079,1237659904789578297,0.1023166,0.1284467,77759360
12.1748615012484,-0.760222671233097,52552.34558467,23.05297,22.15304,21.32927,21.11768,20.85217,1237659904789578302,0.1094634,0.1353062,77759361
12.1754262205885,-0.819408601122055,52552.34558467,22.61723,21.98677,21.25035,21.05275,21.44908,1237659904789578308,0.0956453,0.1089539,77759362
12.1775086247758,-0.781297507671359,52552.34558467,22.64088,22.87314,21.52212,21.27104,20.79072,1237659904789578547,0.1584492,0.3103441,77759363
12.178586004091,-0.810837292459189,52552.34558467,23.14904,22.88951,22.46286,22.1115,22.64659,1237659904789578323,0.1799794,0.191949,77759366
12.1682641233614,-0.736078854549798,52552.34558467,24.1101,22.51232,21.8379,21.33341,21.31547,1237659904789578289,0.1095851,0.1534269,77759359
12.1528898477787,-0.819027773120766,52552.34558467,24.39808,24.356,22.63542,22.08811,22.1185,1237659904789578516,0.2228453,0.7148773,77181599
12.148140942809,-0.758738454170803,52552.34558467,22.62971,23.49691,22.15368,22.72308,22.7688,1237659904789578503,0.4929524,0.4506765,77964691
12.1912240014093,-0.753674663977341,52552.34558467,21.5,21.38091,20.55539,20.6396,20.81268,1237659904789578562,0.2198337,0.2028107,77181567
12.1913473696319,-0.728698514693679,52552.34558467,26.11676,24.10603,23.24379,21.61848,21.41158,1237659904789578675,0.1671419,0.6940236,77928353
12.1664682446071,-0.758092118647211,52552.34558467,22.54703,20.21336,18.73182,17.36383,16.63401,1237659904789577891,0.006488905,0.02016339,77759855
12.1626926189021,-0.775372290679996,52552.34558467,21.17829,19.95046,19.50385,19.36345,19.32041,1237659904789577855,0.01750685,0.01696569,77759854
12.1596268308595,-0.754173809830436,52552.34558467,20.12129,17.46744,16.05715,15.43122,15.13337,1237659904789577851,0.004758145,0.005037366,77759852
12.1527477238345,-0.728649518474038,52552.34558467,23.44121,22.68718,21.38643,20.43673,19.97792,1237659904789578244,0.03952108,0.1460097,77759712
12.1634889405133,-0.718124857960035,52552.34558467,23.31277,21.84124,20.23853,19.3883,18.9592,1237659904789578271,0.03035645,0.1219325,77759721
12.1507380112716,-0.724672411595902,52552.34558467,24.52882,23.29191,21.89734,21.1966,20.88462,1237659904789578510,0.0745699,0.238389,77759708
12.1629369726274,-0.720556161871489,52552.34558467,22.75212,22.24611,20.99733,20.40908,19.67974,1237659904789578270,0.06234452,0.14919,77759720
12.1540640044527,-0.725910774607833,52552.34558467,23.41164,23.07664,23.43599,22.95653,22.53844,1237659904789578257,0.3496017,0.2137351,77759729
12.1575495227663,-0.729796632056371,52552.34558467,24.28116,23.99157,22.43612,21.33951,21.83015,1237659904789578524,0.1119467,0.5375717,77759731
12.1637478845437,-0.730214265200469,52552.34558467,23.51986,22.95156,21.60877,21.17328,20.67428,1237659904789578530,0.1282646,0.3014202,77759735
12.160041742362,-0.728108934018358,52552.34558467,22.87906,22.65384,22.47936,22.15085,21.41451,1237659904789578267,0.2581927,0.1969738,77759733
12.1536099604867,-0.761319144535195,52552.34558467,24.85005,22.01814,20.64753,19.87936,19.48546,1237659904789578250,0.02485817,0.0801468,77759867
12.1536077104173,-0.746748255770656,52552.34558467,24.38151,22.54491,21.72419,21.22195,21.04058,1237659904789578255,0.1047931,0.1661795,77759868
12.1543198506772,-0.776871645301616,52552.34558467,24.24424,23.28872,21.96381,21.15222,21.22484,1237659904789578518,0.125992,0.3925142,77759870
12.1565487527934,-0.798932104028262,52552.34558467,22.70926,22.46198,21.5165,21.2953,20.71169,1237659904789578260,0.09910185,0.1413204,77759874
12.1535340686401,-0.767343568448167,52552.34558467,24.69836,22.89826,21.48493,20.98573,20.37407,1237659904789578252,0.06476136,0.1836269,77759871
12.1602381945905,-0.74908351296253,52552.34558467,22.18384,22.22422,21.51532,21.06212,22.58011,1237659904789578266,0.1392863,0.1866348,77759877
12.1602943086683,-0.813142423978074,52552.34558467,22.33787,21.37136,21.04926,20.80308,21.86464,1237659904789578265,0.05374027,0.05016541,77759876
12.1552219028737,-0.743125036216731,52552.34558467,21.38765,20.11741,19.31441,18.89574,18.64121,1237659904789577971,0.01824309,0.02512871,77759858
12.1524921169598,-0.799573545306103,52552.34558467,23.12885,20.34668,18.76527,17.81214,17.31841,1237659904789577888,0.007571627,0.02228294,77759856
12.1511190151703,-0.760810402763949,52552.34558467,22.16821,22.53493,20.64248,20.04603,19.58524,1237659904789578511,0.06540911,0.2787534,77759861
12.1499932191968,-0.744619321176581,52552.34558467,22.37869,22.04736,20.86003,20.35813,20.37722,1237659904789578240,0.06855077,0.1391848,77759860
12.1532396110563,-0.737971970936472,52552.34558467,23.705,22.99903,22.29805,22.36117,23.04778,1237659904789578517,0.2537363,0.2274612,77759866
12.1529442022522,-0.773753036012567,52552.34558467,23.21612,21.59925,20.63088,20.36017,20.00351,1237659904789578245,0.0539502,0.07751133,77759865
12.1528946431213,-0.791933545542161,52552.34558467,26.39796,21.88753,20.47657,19.35101,18.79139,1237659904789578243,0.01732679,0.07344009,77759864
12.1757185274505,-0.717090066308279,52552.34558467,24.52042,22.38293,22.20038,22.20282,21.61547,1237659904789578309,0.1781132,0.1138494,77759679
12.1743352634515,-0.727847172307268,52552.34558467,22.45014,22.48194,22.3849,21.59338,22.40281,1237659904789578301,0.1762887,0.1919084,77759692
12.1766390948382,-0.729332955862641,52552.34558467,21.24034,20.07566,18.93931,18.47106,18.10082,1237659904789578311,0.01638677,0.0311244,77759656
12.1838903450798,-0.728108130042301,52552.34558467,23.3687,21.73304,20.99875,20.55129,20.24664,1237659904789578342,0.07603773,0.101888,77759667
12.1907709886271,-0.72673507021012,52552.34558467,25.12951,24.79453,22.23314,21.06883,20.3843,1237659904789578561,0.1000116,0.9685072,77759650
12.1769561858869,-0.733077965379832,52552.34558467,23.82631,21.48795,20.51434,19.97446,19.38547,1237659904789578315,0.05412529,0.09797362,77759529
12.1615485994123,-0.733481682420833,52552.34558467,23.04552,22.22668,21.55141,21.43598,21.08286,1237659904789578268,0.09642529,0.1013112,77759546
12.1835814174373,-0.732608227985566,52552.34558467,23.24648,23.42806,21.87405,21.18781,20.35288,1237659904789578557,0.1175574,0.4095579,77759547
12.1673036746311,-0.733029608873893,52552.34558467,23.36481,22.41908,21.75469,21.31137,20.81535,1237659904789578278,0.1247609,0.1642992,77759542
12.18812738264,-0.728864642141411,52552.34558467,22.27883,21.26517,19.99382,19.56878,19.22789,1237659904789578355,0.04215692,0.08446486,77759557
12.1591612847824,-0.814964068767261,52552.34558467,24.44583,22.884,21.49782,20.71953,20.29321,1237659904789578262,0.06247216,0.212072,77759887
12.1575503657327,-0.774385277261826,52552.34558467,24.86235,23.37229,22.74042,22.54379,21.35178,1237659904789578523,0.2263669,0.2551526,77759886
12.1601438862734,-0.809283052704743,52552.34558467,23.93859,23.12818,21.82572,22.35411,23.91017,1237659904789578527,0.311427,0.3159901,77759889
12.1625751684927,-0.79237929457343,52552.34558467,23.62182,23.48343,22.44,21.7263,22.01831,1237659904789578529,0.1513474,0.3534973,77759891
12.1653181467911,-0.781306160500873,52552.34558467,24.9802,22.71498,21.25949,20.2761,19.98451,1237659904789578275,0.05177691,0.2187252,77759881
12.1634631430748,-0.745589613752203,52552.34558467,21.41584,20.24726,19.33969,18.9435,18.69187,1237659904789578269,0.0286422,0.03929367,77759879
12.1525424527661,-0.767930324127759,52552.34558467,25.27158,23.54153,22.13233,21.81103,22.42784,1237659904789578253,0.1545776,0.3480051,77759872
12.16470892892,-0.738210436361654,52552.34558467,23.56229,22.79941,22.41419,22.75074,22.7651,1237659904789578273,0.3971866,0.2123718,77759884
12.1569706813098,-0.760285089245285,52552.34558467,23.98303,23.37866,22.59181,22.25479,21.18068,1237659904789578522,0.1982723,0.271383,77759896
12.165322190388,-0.77436693873636,52552.34558467,25.74168,23.16762,22.17358,22.03542,21.82825,1237659904789578533,0.2172349,0.2810943,77759892
12.1666692547087,-0.80110781980327,52552.34558467,24.56608,23.33167,23.25657,21.9162,22.01852,1237659904789578660,0.1617728,0.2905419,77759899
12.1811443015039,-0.779234988019084,52552.34558467,24.80717,22.65999,21.7763,21.5965,20.76089,1237659904789578333,0.1031608,0.1441543,77759369
12.1815774980916,-0.754426072281706,52552.34558467,24.58279,23.56971,22.15089,22.24315,21.41939,1237659904789578553,0.1991695,0.3269934,77759372
12.1779854510984,-0.759277292198855,52552.34558467,24.53416,24.73737,23.50849,22.31279,22.19799,1237659904789578326,0.2245958,0.6720995,77759368
12.1775026920111,-0.817080434496269,52552.34558467,26.07572,24.3117,22.50333,21.3841,21.7919,1237659904789578665,0.1432112,0.8128532,77759379
12.1728969522551,-0.790481332253881,52552.34558467,23.16198,22.3966,22.79976,21.97785,21.56874,1237659904789578296,0.2462857,0.1766443,77759377
12.1771548451347,-0.775424796925996,52552.34558467,25.15172,23.01985,22.31343,21.0231,20.31621,1237659904789578664,0.1171322,0.3280179,77759378
12.1682353817716,-0.80601960065969,52552.34558467,24.85527,23.97326,22.68935,22.37949,21.37416,1237659904789578536,0.2190005,0.4469839,77759375
12.1853483083181,-0.778031466364202,52552.34558467,24.01253,22.81611,22.66423,22.4433,22.25298,1237659904789578346,0.2367512,0.1863548,77759373
12.1845987516392,-0.761016739330945,52552.34558467,23.50979,23.48765,22.58839,21.40445,21.07976,1237659904789578671,0.1340383,0.3964087,77759387
12.1826272622231,-0.793326472720387,52552.34558467,25.3542,23.25753,21.92412,21.3633,20.88385,1237659904789578556,0.1409156,0.3720946,77759383
12.182049317356,-0.737059644351389,52552.34558467,24.13337,24.15654,24.41222,21.84163,21.05781,1237659904789578668,0.1931488,0.6798832,77759381
12.1787284527439,-0.765153368152421,52552.34558467,25.63198,24.41694,22.51554,21.66283,20.99293,1237659904789578549,0.135986,0.6440148,77759392
12.1779948512203,-0.82191109798643,52552.34558467,26.34257,23.66037,22.9621,21.75993,22.85646,1237659904789578666,0.1572326,0.4057133,77759391
12.1673996102524,-0.795487617162543,52552.34558467,26.13198,24.36966,24.2159,21.67089,20.76693,1237659904789578661,0.1559162,0.7171118,77759388
12.1766574482966,-0.753307321321119,52552.34558467,24.77376,24.05621,21.93327,21.36549,20.96096,1237659904789578546,0.1249001,0.6104112,77759389
12.2328734805016,-0.792760625598388,52552.3459993,23.26102,21.46269,19.78288,19.14253,18.69161,1237659904789643455,0.02152494,0.07807565,77759408
