ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,thingID
12.248284514503,-0.721315328335414,52577.23958127,23.42741,22.8302,22.07485,23.87649,21.60014,1237660222616699053,1.189988,77759796
12.2431706672764,-0.734100091964978,52577.23958127,24.27455,22.96821,21.80285,21.00252,20.68443,1237660222616699471,0.1196023,77759505
12.2466810727302,-0.745270185769023,52577.23958127,24.30569,22.69663,21.5258,20.44479,19.84625,1237660222616699136,0.04413721,77759329
12.2478316409165,-0.797011352747796,52577.23958127,22.66178,20.58921,19.30961,18.73691,18.42549,1237660222616699006,0.01244874,77759315
12.2475266354954,-0.782515583026769,52577.23958127,23.38545,21.9149,21.28264,21.10325,20.807,1237660222616699138,0.1329491,77759331
12.2477897129865,-0.773480338360871,52577.23958127,24.55549,24.84203,24.42705,21.43987,21.28086,1237660222616699483,0.1744712,77759341
12.2478336436984,-0.719825351517312,52577.23958127,21.80085,20.92408,20.47635,20.10056,20.03936,1237660222616699052,0.03846015,77759795
12.2386185289525,-0.731170722653349,52577.23958127,20.81789,19.43809,18.95095,18.7781,18.76476,1237660222616698944,0.01278086,77759785
12.2449742164342,-0.736939201871364,52577.23958127,21.81088,21.21491,20.29531,19.85214,19.43966,1237660222616699050,0.03551167,77759326
12.2485773880432,-0.773448589098977,52577.23958127,23.45307,23.5089,22.04374,21.19977,21.14385,1237660222616699482,0.1767241,77759340
12.1596360074983,-0.754182930876028,52586.2436930401,20.15116,17.43676,16.04309,15.42654,15.07435,1237660355752689921,0.004127007,77759852
12.1615908659486,-0.733459259873477,52586.2436930401,24.02199,22.42258,21.72044,21.42904,21.54603,1237660355752690351,0.1219898,77759546
12.1527511232349,-0.728655740182753,52586.2436930401,24.08582,22.78733,21.4193,20.51023,19.75381,1237660355752690330,0.05452349,77759712
12.1646256377384,-0.781833317288292,52586.2436930401,24.96926,23.08815,22.77527,22.01424,22.04507,1237660355752690359,0.2176805,77759882
12.1636607475758,-0.730214404411897,52586.2436930401,25.19855,22.94268,21.45032,21.17381,19.80193,1237660355752690487,0.2009102,77759735
12.1537287834083,-0.746673509418426,52586.2436930401,26.37683,22.60615,21.79996,21.50191,21.20893,1237660355752690335,0.1675099,77759868
12.166677843614,-0.801154689273352,52586.2436930401,23.70363,23.09413,22.42207,21.3623,20.86387,1237660355752690559,0.1734671,77759899
12.1422620093,-0.809246256498177,52586.2436930401,23.4246,23.08089,22.17189,22.08846,21.67215,1237660355752690281,0.2341352,77759103
12.1527242273791,-0.794465696340858,52586.2436930401,23.14504,22.54159,21.93579,21.33639,21.70006,1237660355752690325,0.1455084,77759862
12.1480229422432,-0.763186077093628,52586.2436930401,26.11483,22.84303,22.43804,22.60834,22.85364,1237660355752690303,0.3782677,77759108
12.1461837778794,-0.787882623811793,52586.2436930401,21.80169,21.1256,20.48912,20.39693,20.46956,1237660355752690297,0.07551222,77759105
12.1626545426398,-0.792294198667331,52586.2436930401,22.13054,23.23901,22.64251,20.98583,20.21468,1237660355752690558,0.1512438,77759891
12.1635020166369,-0.718095203627062,52586.2436930401,23.64804,21.72045,20.2121,19.43154,18.78849,1237660355752690354,0.04022929,77759721
12.1601634526805,-0.749070636891217,52586.2436930401,23.62089,22.30971,21.4097,21.39367,21.37319,1237660355752690347,0.2023011,77759877
12.1477240269791,-0.725016664882297,52586.2436930401,24.95514,22.58253,22.91842,21.81262,21.931,1237660355752690302,0.2506409,77928326
12.1467856092838,-0.766255858839211,52586.2436930401,24.33749,22.70557,22.54441,22.90525,21.02435,1237660355752690300,0.5572438,77759107
12.1634760272268,-0.74561158750356,52586.2436930401,21.0271,20.26962,19.30099,18.9516,18.64935,1237660355752690007,0.03435704,77759879
12.1600734097828,-0.728126062083211,52586.2436930401,24.09794,23.35786,22.38692,22.7237,20.77126,1237660355752690485,0.4749522,77759733
12.1592412589735,-0.81499963872844,52586.2436930401,23.70001,22.69239,20.9823,20.15705,19.72118,1237660355752690482,0.08762819,77759887
12.1589294810833,-0.75642725303505,52586.2436930401,25.28724,23.5863,22.05,20.78753,19.92115,1237660355752689923,0.08823282,77759853
12.1653424338878,-0.781275781147617,52586.2436930401,23.08137,23.87067,21.85748,20.75734,20.02678,1237660355752690358,0.07230774,77759881
12.1426835485618,-0.773040928007508,52586.2436930401,24.19932,21.80989,20.26974,19.0806,18.43046,1237660355752690282,0.01736347,77759104
12.1542322010689,-0.777024975835087,52586.2436930401,25.01354,23.90997,21.87995,21.37556,22.13709,1237660355752689866,0.1668826,77759870
12.1525190446828,-0.76794214700233,52586.2436930401,24.22131,24.0097,22.55419,22.31093,21.32565,1237660355752690319,0.2672447,77759872
12.1462288439984,-0.764067581279638,52586.2436930401,22.76863,22.16666,21.341,20.76243,20.81799,1237660355752690298,0.09984477,77759106
12.1535371533742,-0.767374943816731,52586.2436930401,24.26274,22.97957,21.3657,20.9088,20.57306,1237660355752690318,0.08197528,77759871
12.1508010985133,-0.724692028782778,52586.2436930401,25.77829,23.54403,21.82766,21.31983,20.31244,1237660355752690476,0.1221405,77759708
12.165289919064,-0.774385896592106,52586.2436930401,25.37416,23.32633,22.20159,23.16085,21.50864,1237660355752689871,0.600922,77759892
12.166475333296,-0.75810171224526,52586.2436930401,22.96015,20.14126,18.71213,17.33925,16.57046,1237660355752689926,0.006381235,77759855
12.1524566400821,-0.81957445875522,52586.2436930401,25.45948,24.25488,23.35973,21.44367,23.19234,1237660355752690555,0.1970854,77759894
12.157003791131,-0.760251336886151,52586.2436930401,24.12558,23.07162,23.97863,24.00281,22.03968,1237660355752690340,0.9343102,77759896
12.1626998983293,-0.775390950897267,52586.2436930401,21.0147,19.94517,19.44767,19.3583,19.23505,1237660355752689859,0.02124919,77759854
12.1445526910471,-0.723184705548039,52586.2436930401,24.24431,23.71354,21.54787,20.67291,20.34173,1237660355752690472,0.1477926,77759197
12.1629885450339,-0.720516362927803,52586.2436930401,23.35414,22.2209,20.53749,20.02527,19.18554,1237660355752690352,0.07991304,77759720
12.1539932295328,-0.732092384797353,52586.2436930401,25.70119,24.72395,23.2662,21.56174,21.19268,1237660355752690556,0.1757551,77759553
12.1536170415378,-0.761332701795337,52586.2436930401,24.6207,21.95636,20.59884,19.8435,19.43681,1237660355752690332,0.03085322,77759867
12.1438954632427,-0.73943251070861,52586.2436930401,25.12502,22.89914,22.49765,21.57952,22.45613,1237660355752690292,0.1475484,77759097
12.1603206744151,-0.81313605331884,52586.2436930401,24.03028,21.42213,21.03424,21.09338,20.20601,1237660355752690346,0.09720872,77759876
12.1552342563033,-0.743135205727254,52586.2436930401,21.51988,20.1263,19.38563,18.88831,18.74062,1237660355752690002,0.02133724,77759858
12.1603439716683,-0.809464882689227,52586.2436930401,23.50223,22.55011,21.72484,22.07016,21.76566,1237660355752690348,0.4028142,77759889
12.1529535493769,-0.77373313900299,52586.2436930401,22.74681,21.48378,20.5399,20.16836,19.87175,1237660355752690327,0.06245598,77759865
12.1422175352228,-0.783381203422386,52586.2436930401,23.21801,22.30305,21.5378,21.59161,22.30565,1237660355752689863,0.1906832,77759102
12.1532728750051,-0.738093558385999,52586.2436930401,23.68554,22.60854,22.19506,22.81931,21.8439,1237660355752690331,0.4657326,77759866
12.1566278901664,-0.798976729970763,52586.2436930401,22.68641,22.17143,21.33418,21.55513,21.32485,1237660355752690338,0.2091417,77759874
12.1492549771276,-0.720566394619314,52586.2436930401,23.27039,21.50803,20.95713,20.52929,20.02486,1237660355752690308,0.1514018,77759707
12.1499805860585,-0.73458232464593,52586.2436930401,23.50517,23.38416,22.43329,21.84054,21.664,1237660355752690474,0.1887158,77759544
12.1525001369159,-0.799576253365863,52586.2436930401,24.05509,20.2941,18.74265,17.82148,17.26619,1237660355752689945,0.007932637,77759856
12.1528937811054,-0.791928326988135,52586.2436930401,24.08267,21.9581,20.48071,19.3432,18.67726,1237660355752690329,0.02165272,77759864
12.1457331745277,-0.732811336040508,52586.2436930401,23.17793,22.70893,22.03746,21.70799,21.46579,1237660355752690296,0.1789778,77759167
12.1423613863393,-0.722634890394637,52586.2436930401,22.90853,22.45771,21.23784,20.27561,19.53302,1237660355752690283,0.07474601,77759182
12.1460432144343,-0.71904836197122,52586.2436930401,24.2432,22.97001,22.66605,22.67995,22.27429,1237660355752690299,0.3609107,77759192
12.1511321302696,-0.7608685931887,52586.2436930401,23.34827,22.52453,20.80414,20.09459,19.73634,1237660355752690477,0.08386071,77759861
12.1499884756469,-0.744589806279831,52586.2436930401,22.84344,22.11597,21.27621,20.87542,20.5002,1237660355752690313,0.1019522,77759860
12.1649515648123,-0.779624409959245,52586.2436930401,25.41249,22.69331,22.08923,22.63247,22.23767,1237660355752690360,0.3976107,77759883
12.1575580200374,-0.729774699260094,52586.2436930401,24.71179,22.74162,21.45738,20.86445,20.81149,1237660355752690481,0.1734202,77759731
12.190746651255,-0.726826289618359,52586.24410767,25.98521,24.41877,22.86739,21.25731,20.95892,1237660355752756126,0.1214397,77759650
12.2177095837387,-0.722963024104816,52586.24410767,25.69675,21.14075,19.72386,18.99725,18.65458,1237660355752755760,0.01633659,77759608
12.2010136448829,-0.766937065563855,52586.24410767,24.01273,22.72743,21.93983,21.6623,22.0226,1237660355752755719,0.1538095,77759454
12.1786862565424,-0.810821146786047,52586.24410767,25.73717,22.87048,22.42999,21.83646,22.33251,1237660355752755658,0.208734,77759366
12.1937963459146,-0.796798866238903,52586.24410767,22.75469,22.21006,21.80357,21.37009,20.61794,1237660355752755701,0.1466848,77759294
12.1673961860258,-0.733041342469056,52586.24410767,23.32953,22.64208,21.81777,21.65399,20.96438,1237660355752755620,0.1942782,77759542
12.2306601933793,-0.802118521643859,52586.24410767,26.02225,23.04967,22.17542,20.86746,19.76301,1237660355752756139,0.1476226,77759424
12.2225874678618,-0.725612310522959,52586.24410767,21.93651,20.80267,18.97887,18.26456,17.80371,1237660355752755775,0.02167545,77759614
12.1951078027467,-0.764278157346676,52586.24410767,23.84966,22.21991,20.5816,19.86424,19.32051,1237660355752755707,0.05287241,77759309
12.1836026653522,-0.73259567684625,52586.24410767,24.75565,23.19747,21.79129,21.03876,20.25435,1237660355752756024,0.1314377,77759547
12.2085178338898,-0.761713104331881,52586.24410767,18.24804,16.51078,15.85814,15.61652,15.50253,1237660355752755212,0.004256109,77759443
12.2004272818783,-0.800297211788934,52586.24410767,23.85097,22.59493,22.41869,21.84207,21.17758,1237660355752755717,0.1743341,77759453
12.2214746001547,-0.799260744272147,52586.24410767,26.09491,23.47049,22.17194,20.69331,19.95253,1237660355752756043,0.06745708,77759944
12.2238697984041,-0.77695919463167,52586.24410767,23.88894,22.43928,20.92142,19.98677,19.49491,1237660355752755434,0.03520932,77759922
12.217080403243,-0.804713495254602,52586.24410767,22.73817,23.01644,22.38743,20.988,21.66648,1237660355752756132,0.1371255,77759956
12.2113303975286,-0.767242238742072,52586.24410767,25.2571,24.36551,21.8951,20.96078,21.36852,1237660355752756130,0.1597733,77759949
12.2019105698204,-0.745082065640353,52586.24410767,22.65363,24.06286,23.09259,22.00873,22.61975,1237660355752756127,0.209144,77759455
12.1811297118133,-0.7792206351201,52586.24410767,25.18722,22.72997,21.69947,21.45724,21.54305,1237660355752755668,0.1335528,77759369
12.168216831438,-0.737317332953508,52586.24410767,24.73767,22.75415,21.67761,21.14628,21.19289,1237660355752755627,0.1404339,77759358
12.2235543910942,-0.786630726377364,52586.24410767,23.46515,22.68858,21.83502,21.38608,20.85079,1237660355752755777,0.1497106,77759945
12.1767265837719,-0.753252261796649,52586.24410767,23.27505,24.48714,23.30492,21.26916,20.22953,1237660355752756114,0.1684709,77759389
12.1791787098453,-0.758222196780429,52586.24410767,23.32301,22.92383,20.91192,20.32076,19.64612,1237660355752755660,0.060795,77759367
12.1684047643371,-0.815647081584219,52586.24410767,22.40006,22.64432,21.42048,20.94908,19.86059,1237660355752755628,0.1244783,77759357
12.1829335798019,-0.729468298727655,52586.24410767,24.50789,23.33254,21.8419,21.21134,23.48668,1237660355752755680,0.1306801,77759668
12.1915358025042,-0.762419667757569,52586.24410767,23.11446,20.58465,19.16188,18.45733,18.05796,1237660355752755347,0.01134077,77759278
12.2328883474125,-0.792755846850967,52586.24410767,22.28948,21.52804,19.82326,19.18518,18.73962,1237660355752755802,0.02590529,77759408
12.1775907150789,-0.748861074682717,52586.24410767,23.42161,22.06157,21.16547,20.7006,20.49491,1237660355752755652,0.1016621,77759364
12.2366207658133,-0.741425250957586,52586.24410767,24.29849,23.37935,21.83757,21.15486,20.90429,1237660355752755356,0.09709268,77759410
12.2288001626336,-0.718645579052692,52586.24410767,22.26654,20.66717,19.92105,19.52907,19.52297,1237660355752755797,0.04056432,77759836
12.2198899960122,-0.786526500896283,52586.24410767,25.87034,22.76842,21.16205,20.33305,19.88879,1237660355752755763,0.04738634,77759941
12.2343766142011,-0.762052098595123,52586.24410767,24.01983,23.07775,21.47423,19.99146,19.22664,1237660355752755806,0.03502889,77759409
12.1827319467748,-0.793407447127175,52586.24410767,25.22666,23.8634,22.19622,21.45426,20.18707,1237660355752756120,0.183968,77759383
12.2215153543149,-0.816702366850085,52586.24410767,22.16371,22.62578,22.23517,22.26269,22.50207,1237660355752755770,0.4314228,78021517
12.2091161037308,-0.750626804706026,52586.24410767,22.64944,21.99755,21.73682,21.20448,21.46463,1237660355752755738,0.1184601,77759934
12.2103579299714,-0.818014575443596,52586.24410767,25.22548,22.69716,21.15602,20.10429,19.56334,1237660355752755742,0.04822266,77759936
12.2461179369426,-0.751322408865579,52586.24410767,25.51915,24.57599,22.75786,21.64014,22.09162,1237660355752756144,0.1616284,77759338
12.2131996791717,-0.806875708264407,52586.24410767,22.96712,22.87267,22.19811,21.69427,21.68777,1237660355752755748,0.1607964,77759937
12.2486077433653,-0.773472413495834,52586.24410767,23.39603,23.93693,22.74222,21.32349,20.40118,1237660355752756148,0.114734,77759340
12.2033048056248,-0.722446201936932,52586.24410767,22.04883,21.45523,20.95893,20.72326,20.64415,1237660355752755537,0.06892969,77759591
12.2029562168296,-0.7490497331118,52586.24410767,24.29876,21.57203,20.07624,18.71244,17.98932,1237660355752755512,0.01341113,77759449
12.1999214801076,-0.80672186313802,52586.24410767,22.30853,21.78516,21.25116,20.95972,20.96602,1237660355752755716,0.102507,77759452
12.2225453781808,-0.778773545704749,52586.24410767,20.78557,18.8799,18.04088,17.71122,17.54537,1237660355752755433,0.007571329,77759921
12.2449518502836,-0.73693646709739,52586.24410767,22.99029,21.36297,20.16009,19.80122,19.67031,1237660355752755351,0.04008529,77759326
12.201493232008,-0.735615548659047,52586.24410767,23.60885,23.86631,22.20949,21.37594,20.88474,1237660355752756031,0.1219528,77759461
12.2032276916594,-0.807953966627423,52586.24410767,26.33808,22.76185,21.05742,19.81531,19.22811,1237660355752756033,0.06233082,77759462
12.2422468363477,-0.727891649108877,52586.24410767,20.74439,19.56866,19.69223,19.76156,19.84155,1237660355752755446,0.02957501,77759786
12.2241521299133,-0.7244961296454,52586.24410767,24.53672,25.07369,22.79802,22.13998,23.02702,1237660355752755776,0.2473235,77759615
12.2320312040977,-0.740783541856415,52586.24410767,24.61688,22.68637,22.17864,21.87281,22.00758,1237660355752755801,0.2164963,77759423
12.1704697428983,-0.75230453687417,52586.24410767,23.78054,20.83585,19.34795,18.19446,17.53046,1237660355752755488,0.009755524,77759350
12.1835373153101,-0.795508792329597,52586.24410767,23.80205,23.70239,22.25252,22.13111,21.54732,1237660355752756121,0.3288032,77759352
12.1836057288548,-0.739637864787864,52586.24410767,23.75452,22.76301,21.3587,20.73357,20.27474,1237660355752755676,0.09009719,77759385
12.2171712328493,-0.72609380690397,52586.24410767,24.43436,22.70362,21.1186,20.32031,19.83345,1237660355752755547,0.05745036,77759606
12.2464732424561,-0.767096792573744,52586.24410767,23.00571,21.78823,21.18052,20.98155,20.82912,1237660355752755822,0.088935,77759328
12.1681219732925,-0.763583858532581,52586.24410767,22.93159,22.27918,21.25879,20.85806,20.58736,1237660355752755623,0.08240369,77759356
12.2163325324657,-0.724866296988291,52586.24410767,22.17235,24.52892,22.13236,21.81026,21.97609,1237660355752755548,0.1950782,77759607
12.2069620570623,-0.741467595113637,52586.24410767,23.1946,24.25904,22.33657,24.89955,21.7174,1237660355752756222,1.231267,77759447
12.2057399393246,-0.775674388174056,52586.24410767,22.97198,21.52169,20.09993,19.67123,19.19611,1237660355752755730,0.0500366,77759457
12.1872080877337,-0.744136881638514,52586.24410767,22.7959,23.20955,22.38453,22.05895,21.21227,1237660355752756026,0.2231901,77759281
12.2450119361848,-0.801494378183998,52586.24410767,25.92809,23.41242,21.73652,21.32156,20.88554,1237660355752756058,0.1545543,77759336
12.2478068535561,-0.773505252175302,52586.24410767,24.32236,24.9816,23.53385,21.82454,20.56718,1237660355752756149,0.1856434,77759341
12.167016536088,-0.770747983655581,52586.24410767,23.37217,19.99828,20.93631,20.68573,20.88524,1237660355752755353,0.0806262,77759353
12.2127388086135,-0.800043983933543,52586.24410767,24.88283,24.36296,21.93647,21.3478,20.83476,1237660355752756041,0.131963,77759950
12.2160980050021,-0.77042855222427,52586.24410767,23.09481,22.20989,20.87441,20.601,19.92251,1237660355752755759,0.08959751,77759939
12.1911107961268,-0.752478042909227,52586.24410767,23.08377,22.68605,22.29947,22.56374,21.80934,1237660355752755693,0.4111483,77759289
12.2482344898157,-0.745663865190555,52586.24410767,24.51368,24.27659,22.401,21.11019,20.22498,1237660355752755826,0.09962599,77759330
12.1757075521181,-0.717098570429048,52586.24410767,25.07671,22.55029,22.17516,22.24595,22.21311,1237660355752755642,0.2563937,77759679
12.2109758283867,-0.719730747949626,52586.24410767,23.23264,22.92047,22.13214,22.20578,21.48556,1237660355752755744,0.2687384,77759598
12.2025752050621,-0.761045683386606,52586.24410767,22.74272,22.52848,21.51885,21.08998,20.86504,1237660355752755723,0.1204479,77759456
12.1786638894745,-0.765075084054383,52586.24410767,23.78144,24.77819,23.48946,21.47786,20.5328,1237660355752755363,0.1574743,77759392
12.2261940983781,-0.816434989141019,52586.24410767,24.21392,20.7252,19.25584,18.33357,17.79874,1237660355752755494,0.01060625,77759925
12.247833213757,-0.719840911347991,52586.24410767,22.30333,20.99819,20.54976,20.13404,20.35353,1237660355752755829,0.04579592,77759795
12.1769843085717,-0.733114769933526,52586.24410767,21.75128,21.47538,20.56853,19.79343,19.67461,1237660355752755650,0.05917151,77759529
12.1754716563361,-0.819409658208666,52586.24410767,22.72116,22.19512,21.23599,20.90722,20.77975,1237660355752755641,0.1033316,77759362
12.186042333676,-0.815303692068303,52586.24410767,22.5509,21.6068,21.4623,21.28828,21.28539,1237660355752755684,0.1066163,77759280
12.2204404443977,-0.753977482111684,52586.24410767,22.7949,23.13875,22.337,22.86076,21.99894,1237660355752755765,0.4569249,77759943
12.1910346126227,-0.805911250267788,52586.24410767,23.19749,22.11962,21.67116,22.13874,22.08483,1237660355752755697,0.4544419,77759290
12.2295800996774,-0.796588161980909,52586.24410767,22.77198,21.94695,21.08025,20.51608,20.74493,1237660355752755799,0.08268154,77759422
12.1985315498469,-0.793637509120457,52586.24410767,23.15853,19.97877,18.77206,18.2645,17.97527,1237660355752755421,0.01019161,77759306
12.1770960329987,-0.775506426684607,52586.24410767,24.98015,23.20784,21.73461,20.98199,20.51741,1237660355752756115,0.1429573,77759378
12.1854480160578,-0.778056720597973,52586.24410767,22.88286,22.5819,21.38492,21.86213,20.55218,1237660355752755683,0.4454098,77759373
12.2438507957818,-0.80521074284969,52586.24410767,24.14328,21.71115,19.90027,19.26441,18.80226,1237660355752755816,0.02795461,77759325
12.2099333034173,-0.7813198394948,52586.24410767,22.04214,20.88523,20.52829,20.16289,19.98589,1237660355752755739,0.06389955,77759927
12.2328312812608,-0.819442202084944,52586.24410767,23.42961,22.82619,21.48361,20.93837,20.3753,1237660355752756050,0.1912157,77759411
12.1683305573254,-0.735974664083198,52586.24410767,26.38238,21.93907,21.0538,20.49076,20.252,1237660355752755626,0.1372379,77759359
12.1874460034499,-0.736166038983871,52586.24410767,24.56421,22.29806,20.55977,19.4424,18.85019,1237660355752755690,0.05222699,77759284
12.2371117910629,-0.741967888200442,52586.24410767,24.64697,23.37948,22.64085,21.72156,22.01843,1237660355752755362,0.1801661,77759324
12.1935731019665,-0.769980213592133,52586.24410767,21.72761,21.4708,20.65679,20.12405,19.42412,1237660355752755699,0.08018738,77759292
12.2474138741374,-0.782477286322621,52586.24410767,22.32987,22.07355,21.03737,20.83309,20.16856,1237660355752755827,0.1599505,77759331
12.200948755427,-0.773292020148001,52586.24410767,23.6126,20.83433,19.47859,18.86106,18.57139,1237660355752755718,0.01480453,77759448
12.226658734926,-0.721896188694535,52586.24410767,23.59955,23.00688,21.98998,21.09733,22.48368,1237660355752756136,0.1795092,77759623
12.2098414295587,-0.768440689106007,52586.24410767,25.91729,23.88229,22.46207,21.35797,22.20898,1237660355752756129,0.1494871,77759952
12.1937052403889,-0.79495888463221,52586.24410767,23.79678,24.29381,23.28939,21.80744,21.45989,1237660355752755532,0.1964539,77759299
12.2478311664067,-0.797007178857228,52586.24410767,23.91848,20.59561,19.28941,18.73166,18.40169,1237660355752755496,0.01377665,77759315
12.1677135915787,-0.761121205396112,52586.24410767,25.92914,22.77963,21.2793,20.29375,19.64383,1237660355752755621,0.04492833,77759354
12.2269730851099,-0.775394411166243,52586.24410767,23.47681,22.84684,25.04385,23.77264,22.26423,1237660355752755788,0.9461952,77759961
12.2037016071545,-0.723728692377231,52586.24410767,24.46293,23.86742,21.89271,21.23256,21.78042,1237660355752755538,0.107842,77759592
12.2062394445568,-0.733329547413025,52586.24410767,25.91174,22.75041,21.27418,19.76356,18.86734,1237660355752755732,0.0291107,77759520
12.1807141148031,-0.733687817113109,52586.24410767,23.70948,20.59823,18.9938,18.42733,17.95734,1237660355752755664,0.01897329,77759528
12.1981614503348,-0.736964486729253,52586.24410767,22.30787,19.77642,18.26031,16.97856,16.27525,1237660355752755419,0.005671567,77759305
12.2266951867915,-0.772016574478271,52586.24410767,24.19753,23.41348,22.07456,22.94411,22.47619,1237660355752756045,0.4770171,77759946
12.2479246416356,-0.728963790241566,52586.24410767,23.38447,23.08848,22.40722,21.03722,20.6482,1237660355752756145,0.1513902,77759817
12.2042427171286,-0.795906340445943,52586.24410767,24.32214,22.86049,22.22819,21.33301,23.0845,1237660355752755727,0.1348663,77759450
12.2085385263505,-0.765235569284988,52586.24410767,26.06791,22.93463,21.93684,21.44287,21.82419,1237660355752755734,0.1452528,77759464
12.2082092180992,-0.744759419248548,52586.24410767,20.38161,17.85223,16.69167,16.22967,15.96524,1237660355752755424,0.004694775,77759446
12.1885047419919,-0.816666847364028,52586.24410767,25.10164,22.8943,21.01994,20.43739,20.14362,1237660355752756028,0.07144985,77759283
12.2215085166251,-0.751863384388449,52586.24410767,25.53779,24.2122,23.11741,21.9131,21.67685,1237660355752756134,0.2055642,77759957
12.2037929282749,-0.788504037842102,52586.24410767,24.2475,23.20215,21.39498,20.13549,19.78023,1237660355752756035,0.05023684,77759463
12.1729576518463,-0.758301821195187,52586.24410767,24.02893,22.62706,22.04172,22.12789,21.61403,1237660355752755633,0.2283708,77759360
12.222850387327,-0.779986355549541,52586.24410767,22.67506,22.04756,21.72085,21.34747,21.70627,1237660355752755435,0.1344212,77759923
12.1839396713484,-0.728110080153501,52586.24410767,23.99584,22.03147,20.66037,20.31439,19.73304,1237660355752755679,0.09854124,77759667
12.2247634140066,-0.727413481676156,52586.24410767,24.40574,22.36897,21.9993,21.95424,21.64308,1237660355752755782,0.1935766,77759618
12.2431440845944,-0.73397857721299,52586.24410767,26.19074,23.83685,22.04553,21.38168,20.17936,1237660355752756057,0.1555738,77759505
12.176630563091,-0.729347249233589,52586.24410767,21.47028,20.1286,18.97868,18.47134,18.13132,1237660355752755526,0.01960783,77759656
12.1817436613783,-0.822807804143552,52586.24410767,19.0506,17.93831,17.47736,17.31742,17.2471,1237660355752755415,0.006375359,77759348
12.1679003454132,-0.818967378061477,52586.24410767,24.52313,23.11172,22.02083,21.68456,20.73963,1237660355752756010,0.190437,77759355
12.1773669031096,-0.817175896411177,52586.24410767,25.22932,23.75126,22.76637,20.92863,20.0085,1237660355752756116,0.1611417,77759379
12.1826075654826,-0.739139672563756,52586.24410767,24.5598,24.65219,24.21752,21.76971,22.53734,1237660355752755677,0.1632625,77759386
12.1798399502952,-0.717300169314306,52586.24410767,24.01126,23.79372,22.36602,21.15362,20.72855,1237660355752756019,0.09589448,77759671
12.2098955654974,-0.806416204341201,52586.24410767,23.36535,22.92268,22.56063,22.14816,22.61192,1237660355752755741,0.2397539,77759935
12.234309257507,-0.773509337476976,52586.24410767,24.22369,24.29163,22.35472,21.36955,21.08448,1237660355752756052,0.1273759,77759412
12.1748599170029,-0.760252006266353,52586.24410767,22.30556,22.04616,21.19073,20.98517,21.05756,1237660355752755639,0.1177617,77759361
12.2088394986846,-0.755123718733717,52586.24410767,23.38456,22.49139,21.60535,21.07418,20.8342,1237660355752755358,0.1155335,77759459
12.1816287191783,-0.754475424387567,52586.24410767,25.60653,24.26465,22.43827,21.48604,21.09879,1237660355752755671,0.1689739,77759372
12.2466906392964,-0.745237820557885,52586.24410767,24.40279,22.93914,21.3853,20.44965,19.86919,1237660355752755825,0.05185758,77759329
12.1809673989228,-0.730126209853626,52586.24410767,23.85258,22.24651,22.01938,22.46373,20.86485,1237660355752755667,0.5926296,77759672
12.2085438092644,-0.749580226071296,52586.24410767,26.3547,24.72119,22.18572,21.29512,20.58811,1237660355752755737,0.1214583,77759460
12.1894817426243,-0.752667192968069,52586.24410767,22.59362,22.91844,21.68794,21.56094,21.45206,1237660355752755692,0.1710632,77759288
12.1877869085533,-0.794352770750966,52586.24410767,25.12955,24.56669,22.97605,21.34603,21.00028,1237660355752756124,0.1486957,77759297
12.1674952194182,-0.758955166380038,52586.24410767,24.65402,22.4571,21.6048,21.70031,20.54564,1237660355752755407,0.2389363,77759349
12.1671503699974,-0.771250856203259,52586.24410767,25.17023,18.07507,21.92574,22.03011,22.12458,1237660355752755325,0.2635655,78021438
12.1780249301248,-0.821861889576587,52586.24410767,24.11741,24.4337,23.14852,21.67978,21.24853,1237660355752756117,0.1756208,77759391
12.1776269194069,-0.729386073075208,52586.24410767,22.98629,22.59563,22.18625,22.3997,21.9223,1237660355752755527,0.3051728,77759657
12.2482509921487,-0.721287771738829,52586.24410767,24.49309,23.48062,22.67622,22.50939,22.5358,1237660355752755830,0.3115177,77759796
12.1905856789809,-0.794821568176798,52586.24410767,21.891,26.30606,25.6636,25.15833,21.24804,1237660355752755530,0.7130909,77964602
12.1820459293439,-0.752953630132222,52586.24410767,23.40141,22.62802,21.70423,20.89438,20.66455,1237660355752755670,0.09654917,77759371
12.2024588449885,-0.725189785146626,52586.24410767,23.94958,23.58321,22.24895,22.44627,22.37036,1237660355752756032,0.3219918,77759626
12.2386160230168,-0.731168733490593,52586.24410767,20.77834,19.48005,18.93403,18.7578,18.57936,1237660355752755444,0.01405475,77759785
12.2060431306115,-0.754171622575067,52586.24410767,21.56839,18.90112,17.48002,16.70635,16.27777,1237660355752755272,0.005237338,77759445
12.1744502275682,-0.727881922431134,52586.24410767,24.45305,22.83204,22.41091,22.07121,22.06123,1237660355752755638,0.2585667,77759692
12.2384777691043,-0.823834982445108,52586.24410767,23.3674,22.42382,21.35311,21.19443,20.74327,1237660355752755807,0.1917216,77759912
12.2168808034868,-0.809123984629233,52586.24410767,20.54874,19.48075,19.64268,19.74961,19.83496,1237660355752755429,0.02872498,77759920
12.1728674934662,-0.790460041696808,52586.24410767,23.91911,22.57062,22.54148,22.43482,21.22439,1237660355752755637,0.4809844,77759377
