ra,dec,mjd_g,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,modelMagErr_g
12.2225363733555,-0.778758669276975,53679.31338546,20.94497,18.91087,17.99024,17.70244,17.54178,8658195281428676677,0.00697089,0.009903495
12.1730184651321,-0.758264225043805,53679.31338546,25.03929,22.1994,21.53772,21.08788,22.18745,8658195281428676882,0.154515,0.1803571
12.1726669327847,-0.790437339277515,53679.31338546,24.5082,22.70248,23.51362,22.43248,22.39277,8658195281428676880,0.3275365,0.1997844
12.1779397329432,-0.8217530819436,53679.31338546,23.40174,26.06092,23.49773,21.6405,21.13148,8658195281428677254,0.1597473,0.6361103
12.1785880820368,-0.810929537471576,53679.31338546,23.93801,22.95195,22.71043,22.36923,22.32024,8658195281428676903,0.2773139,0.232994
12.2203740367883,-0.753822631694106,53679.31338546,25.18195,22.46352,23.28083,22.66221,21.3449,8658195281428676977,0.4411156,0.1704085
12.2146176480548,-0.753913568875066,53679.31338546,23.59004,22.59168,22.15385,21.988,20.81712,8658195281428676969,0.2162122,0.1735013
12.2037892465266,-0.788516852946894,53679.31338546,26.98067,23.11275,21.27496,19.98622,19.39779,8658195281428677165,0.04425818,0.3253045
12.1846061899254,-0.761051013046028,53679.31338546,25.40076,23.40218,21.9435,21.58242,20.62343,8658195281428677152,0.195069,0.4377771
12.1685174728337,-0.815571247993858,53679.31338546,23.90257,22.52931,21.40113,20.99178,20.92214,8658195281428676875,0.09999801,0.1845794
12.168133063939,-0.805994905042595,53679.31338546,24.68185,23.12628,22.27892,22.658,22.85115,8658195281428677130,0.3829621,0.2814757
12.2032702356552,-0.807920217220163,53679.31338546,23.74154,22.69064,21.23544,20.27733,19.37337,8658195281428677163,0.07179978,0.2775091
12.1639647858497,-0.727087608743354,53679.31338546,22.21107,23.96389,22.38807,21.06364,21.93721,8658195281428677246,0.1710943,0.9399953
12.2112950590752,-0.767234767526321,53679.31338546,22.56649,23.50771,22.06906,21.25461,20.47156,8658195281428677276,0.1626065,0.5262132
12.1612906139539,-0.794981745464198,53679.31338546,21.68476,24.12395,24.74971,24.47777,22.62648,8658195281428676750,0.8779098,0.5842816
12.2118862267562,-0.737093015713269,53679.31338546,21.74229,26.29978,23.29982,25.18015,22.6193,8658195281428676774,0.7395704,0.5149462
12.2045803460856,-0.728952144365804,53679.31338546,24.12246,22.15656,21.86258,21.3503,21.74204,8658195281428676943,0.12236,0.1195097
12.1603327609931,-0.813128084518761,53679.31338546,23.75477,21.31151,21.0468,20.93569,20.16615,8658195281428676858,0.08121577,0.05798953
12.2131256917978,-0.792598586893736,53679.31338546,21.87525,25.59801,25.10406,24.76749,21.84881,8658195281428676776,0.8194498,0.7429203
12.1591859720118,-0.814899101061505,53679.31338546,23.93929,23.08991,21.34504,20.50261,19.86897,8658195281428677123,0.07550547,0.3475928
12.2026321141781,-0.760943872418201,53679.31338546,24.07692,22.90949,21.23183,20.87309,20.47988,8658195281428677161,0.09653126,0.2673702
12.2113224775952,-0.79504891750783,53679.31338546,21.24567,24.30864,24.71587,24.482,24.02784,8658195281428676773,0.9541589,0.6846717
12.2036546172156,-0.72367123620943,53679.31338546,24.19027,23.76329,21.60641,20.97306,20.22025,8658195281428676942,0.09726733,0.5045702
12.2043514891913,-0.795897850128439,53679.31338546,23.87716,22.92064,22.20601,21.87681,22.53405,8658195281428676944,0.1802259,0.2223016
12.1634661527626,-0.745528546650732,53679.31338546,21.67907,20.2679,19.22395,18.91718,18.49068,8658195281428676864,0.02974568,0.04223897
12.163845994398,-0.730316123990361,53679.31338546,23.47978,23.32191,21.07736,21.05027,20.1882,8658195281428677124,0.1916679,0.6346013
12.168136901729,-0.763556342739689,53679.31338546,22.55724,22.01068,21.46959,21.07818,20.78848,8658195281428676873,0.09529545,0.1052117
12.1601451874525,-0.749067979554142,53679.31338546,22.50846,22.06037,21.4631,21.57804,20.78366,8658195281428676859,0.2015382,0.1362649
12.2177099871776,-0.722925859363399,53679.31338546,23.79344,21.0521,19.67879,18.97537,18.54354,8658195281428676709,0.01618649,0.04528025
12.2131944879804,-0.806880679636069,53679.31338546,23.7016,22.7136,22.18247,21.72057,21.63067,8658195281428676962,0.1705699,0.196886
12.1776098016335,-0.74885259285741,53679.31338546,21.94967,22.31248,21.29384,20.70345,20.29063,8658195281428676898,0.08985123,0.1727446
12.2127847991999,-0.800009645093146,53679.31338546,26.08862,23.73699,22.34284,21.22439,20.54003,8658195281428677277,0.1136609,0.4732872
12.1578738143262,-0.79495097947294,53679.31338546,21.26062,25.0703,24.70183,23.44841,23.64849,8658195281428676749,0.7547258,0.9400706
12.1596345533428,-0.754159162335326,53679.31338546,20.11207,17.43694,16.03065,15.39445,15.08058,8658195281428676657,0.003511786,0.004864429
12.1854898028593,-0.778034467415236,53679.31338546,22.62197,22.53395,22.48306,22.10021,21.55068,8658195281428676915,0.2640984,0.1800923
12.1744057005194,-0.72767670297333,53679.31338546,24.46126,23.02688,22.39986,21.72823,23.82475,8658195281428677248,0.1825749,0.2675563
12.2247659959695,-0.727340052169916,53679.31338546,22.50755,22.24407,21.59753,21.5956,21.23712,8658195281428676987,0.1605074,0.1343961
12.1615219929997,-0.733453078944308,53679.31338546,22.89692,22.40929,21.39592,21.4333,21.49828,8658195281428676863,0.1217519,0.1426703
12.1704690056978,-0.752280646098859,53679.31338546,25.11185,20.87766,19.30657,18.1586,17.50862,8658195281428676705,0.009117171,0.03902445
12.2029675682817,-0.748993547996551,53679.31338546,24.9975,21.65886,20.00568,18.70737,18.0092,8658195281428676730,0.01327612,0.07384797
12.1587026911404,-0.755158769776717,53679.31338546,21.89416,24.49812,24.40295,24.32058,23.16493,8658195281428676659,0.8838106,0.7125542
12.2100214062555,-0.768398414802405,53679.31338546,25.2621,25.12098,23.44754,21.54336,21.20025,8658195281428677274,0.1709534,0.9536573
12.2082163816543,-0.744732426605938,53679.31338546,20.31403,17.86659,16.66654,16.20547,15.97545,8658195281428676672,0.004108833,0.005955593
12.1860251117676,-0.815293401916412,53679.31338546,22.8495,21.75185,21.5029,21.31837,21.21331,8658195281428676916,0.1110416,0.08243515
12.1627014070313,-0.775361842241297,53679.31338546,20.82737,19.94321,19.50569,19.33904,19.29556,8658195281428676660,0.02083403,0.01988063
12.2099986806949,-0.781291184352849,53679.31338546,21.8024,20.98539,20.46342,20.25828,20.20278,8658195281428676954,0.06399074,0.05711886
12.1669799951457,-0.770744058132933,53679.31338546,21.14206,20.75455,19.88059,19.64056,19.09065,8658195281428676871,0.05527826,0.06341621
12.2099906760298,-0.72981292840269,53679.31338546,22.48808,21.22986,20.43611,20.41109,20.00484,8658195281428676955,0.06876721,0.06504689
12.2171768010956,-0.726015237227616,53679.31338546,24.73842,22.61029,21.05691,20.32507,20.06087,8658195281428676972,0.05536977,0.1943891
12.1677530005141,-0.761111491472411,53679.31338546,22.71915,22.61204,21.03566,20.13565,19.6408,8658195281428676872,0.04364266,0.1822004
12.216897953965,-0.809099641095529,53679.31338546,20.62414,19.46838,19.62236,19.75763,20.02271,8658195281428676674,0.02871043,0.01417702
12.2062324768175,-0.733281850429461,53679.31338546,26.74716,22.73744,21.12391,19.68132,18.9478,8658195281428676731,0.02786499,0.1895312
12.2088213081911,-0.755081438508507,53679.31338546,22.92269,21.94834,21.03187,20.73459,20.95584,8658195281428676950,0.09554188,0.126251
12.2161255847632,-0.770409600906879,53679.31338546,24.29512,22.54716,21.18295,20.66482,20.33512,8658195281428676970,0.06962813,0.1728999
12.2060557077333,-0.754136744201465,53679.31338546,21.72279,18.86929,17.44813,16.68882,16.29741,8658195281428676670,0.004627044,0.01006306
12.195095774294,-0.764252419698608,53679.31338546,22.32851,22.33039,20.58952,19.99944,19.52519,8658195281428676929,0.04662682,0.1648069
12.2449530721118,-0.801434887903956,53679.31338546,24.73261,23.0279,21.52208,20.85006,20.41037,8658195281428677185,0.1158205,0.3637985
12.152925677577,-0.77367769272603,53679.31338546,25.76683,21.5811,20.59564,20.29312,19.93297,8658195281428676844,0.05999776,0.08637839
12.2449647439966,-0.736896130860451,53679.31338546,21.77486,21.35843,20.11922,19.72555,19.38163,8658195281428677022,0.03615266,0.07017174
12.2464492976583,-0.76706543688323,53679.31338546,23.01604,22.01014,21.56485,21.21254,21.0561,8658195281428677023,0.09917689,0.09850356
12.2225976313841,-0.725565064001644,53679.31338546,26.26204,20.83956,19.04963,18.33718,17.85288,8658195281428676982,0.01977017,0.07285812
12.2344269005363,-0.76208103812837,53679.31338546,23.5423,22.75273,21.23572,20.01154,19.22058,8658195281428677009,0.03527083,0.1871701
12.1951846528988,-0.767034826925121,53679.31338546,21.74644,24.78131,24.40023,25.37961,22.62039,8658195281428676762,0.6472726,0.825959
12.1973338416742,-0.808043294494694,53679.31338546,20.79966,19.88423,19.326,19.03863,18.78198,8658195281428676768,0.02644186,0.02547544
12.1536082293597,-0.746674620960007,53679.31338546,22.34184,22.12326,21.31785,20.88738,20.24524,8658195281428676851,0.1227651,0.1669294
12.1998454417187,-0.806781248228904,53679.31338546,22.78562,22.02646,21.28761,21.0833,21.56526,8658195281428676938,0.1085415,0.1183744
12.1996262189355,-0.796153925071404,53679.31338546,21.02889,24.22449,26.76391,26.79559,20.65428,8658195281428676769,0.4177226,1.262226
12.1552260049176,-0.743077247337836,53679.31338546,21.09588,19.91114,19.08261,18.67735,18.35331,8658195281428676747,0.01952759,0.02704638
12.2438373031033,-0.805203746675454,53679.31338546,22.08898,21.66931,19.84161,19.2734,18.8422,8658195281428677019,0.02623739,0.09907959
12.2459981829991,-0.808249173126827,53679.31338546,25.10899,26.86193,24.84469,23.97413,20.47226,8658195281428677356,0.8207448,0.3089423
12.1481223575572,-0.782921362338833,53679.31338546,25.85023,22.78333,23.76148,23.34776,22.1239,8658195281428676834,0.7349977,0.2270719
12.232773006239,-0.819529925080761,53679.31338546,23.78089,22.64348,21.77162,21.13736,21.45522,8658195281428677008,0.1258877,0.2201565
12.1766727346629,-0.753325266429013,53679.31338546,23.71268,25.188,22.3168,21.63161,21.47496,8658195281428677251,0.160895,0.8762382
12.1880456778489,-0.728777446995678,53679.31338546,23.26749,21.33441,20.03564,19.65304,19.20149,8658195281428676918,0.04367641,0.08455744
12.1835857232047,-0.732580523247005,53679.31338546,23.54328,23.71121,22.18422,21.37564,22.20959,8658195281428677260,0.1469203,0.5148692
12.2009528495562,-0.773272406967973,53679.31338546,25.95262,20.83155,19.44872,18.87669,18.55975,8658195281428676708,0.01470471,0.03760576
12.1757869901568,-0.717046340067234,53679.31338546,22.30721,22.69179,22.08828,22.12755,22.71364,8658195281428676891,0.2266169,0.1802929
12.2328819177293,-0.792715195130226,53679.31338546,22.91997,21.52538,19.85111,19.23736,18.70115,8658195281428677006,0.02370396,0.08012966
12.1787876234317,-0.765063033978377,53679.31338546,23.68094,23.14536,22.72219,21.18574,20.79144,8658195281428677255,0.1551336,0.3888795
12.1798189951262,-0.717267700278742,53679.31338546,23.47351,24.1102,22.67803,21.22122,20.31254,8658195281428677256,0.1163128,0.6338485
12.1878262477358,-0.794410634066232,53679.31338546,24.69477,24.76915,23.20214,21.54632,21.6524,8658195281428677262,0.1560827,0.884358
12.2213119086119,-0.816619921550593,53679.31338546,22.19477,22.88773,22.51497,21.67611,21.39375,8658195281428677286,0.2279904,0.2984305
12.2216496330731,-0.751706197372128,53679.31338546,23.77184,25.11246,23.0573,21.91766,22.07583,8658195281428677288,0.1872636,0.8118327
12.1981603036153,-0.736886506326173,53679.31338546,22.07494,19.77246,18.23558,16.96073,16.29932,8658195281428676667,0.005073695,0.01730778
12.242255292579,-0.727860911847732,53679.31338546,20.6513,19.65739,19.65207,19.74332,19.9763,8658195281428676684,0.02820132,0.01731805
12.1527525018801,-0.728612524214988,53679.31338546,25.37577,22.68493,21.31523,20.39604,19.70637,8658195281428676845,0.0489796,0.1809771
12.2466409316771,-0.745215254734275,53679.31338546,26.18971,22.67,21.26835,20.20658,19.53967,8658195281428677025,0.04816877,0.1991089
12.165063363962,-0.774254455455321,53679.31338546,23.97521,23.4443,22.22309,22.10361,21.97249,8658195281428677125,0.2582132,0.3916806
12.1993396048637,-0.785683454216465,53679.31338546,23.99739,23.4178,21.83941,22.42654,22.18965,8658195281428677160,0.4209228,0.439277
12.1769749561254,-0.733095140637656,53681.30485781,22.81467,21.52408,21.44316,20.0796,19.67324,8658195350154772775,0.06648922,0.1107191
12.1935744124066,-0.769958876398948,53681.30485781,22.38444,21.76381,22.16243,20.50538,19.78022,8658195350154772812,0.08501481,0.11937
12.1507266362219,-0.724664159301518,53681.30485781,25.51102,23.50831,22.79942,21.27096,20.17217,8658195350154773016,0.1040989,0.3529
12.1510895624795,-0.760800717155028,53681.30485781,25.91016,22.72053,22.00635,20.77192,20.06014,8658195350154773017,0.08956877,0.2288929
12.1910887253917,-0.752500029246595,53681.30485781,22.87959,23.09547,24.42434,22.51192,22.40169,8658195350154772809,0.251139,0.2077806
12.2366296991443,-0.741466486137086,53681.30485781,25.51857,23.49645,22.61312,21.49604,20.88222,8658195350154772890,0.111156,0.3021133
12.1835712361616,-0.732592467621473,53681.30485781,25.23244,23.66152,22.99995,21.64845,20.9601,8658195350154773045,0.1286766,0.3527129
12.1874629823488,-0.73628909359561,53681.30485781,23.35971,22.73459,21.6856,20.23494,19.64516,8658195350154772801,0.05682205,0.2288806
12.2478251517454,-0.719804791412303,53681.30485781,21.94154,21.19335,21.36088,20.50453,20.08775,8658195350154772913,0.04723863,0.04475428
12.1787659352113,-0.765204067219162,53681.30485781,22.64074,23.51551,23.2196,21.83186,21.17712,8658195350154773037,0.159915,0.3261796
12.226176179328,-0.81645624494014,53681.30485781,24.60226,20.85434,20.11998,18.66985,17.97799,8658195350154772564,0.01118665,0.03292193
12.2478245204258,-0.797028172633919,53681.30485781,25.86005,20.82416,20.14425,19.00535,18.5596,8658195350154772603,0.01398579,0.03180849
12.1485231152132,-0.733444106943655,53681.30485781,23.79521,23.00048,24.32002,22.54532,23.00271,8658195350154772715,0.2921,0.2133077
12.2273902471393,-0.7937086902975,53681.30485781,23.5982,23.50149,24.61658,22.17966,22.0352,8658195350154773082,0.1943522,0.2979827
12.1839216988672,-0.728211344951382,53681.30485781,22.73197,22.16984,21.27218,20.35878,19.75638,8658195350154772951,0.08972958,0.2022134
12.1792643459494,-0.75817625922925,53681.30485781,22.89419,22.43716,21.53967,20.31171,19.63853,8658195350154772783,0.06341878,0.1882414
12.2328895153191,-0.792808662154041,53681.30485781,22.4292,21.46039,20.58709,19.28003,18.76144,8658195350154772888,0.02556951,0.08042677
12.2221535544313,-0.796000633696207,53681.30485781,24.42411,23.71575,23.9963,21.76287,21.25221,8658195350154773075,0.1921511,0.4874317
12.2266496929626,-0.721793100424557,53681.30485781,23.53393,23.65239,23.48725,21.96949,22.76549,8658195350154773080,0.1714811,0.3480252
12.175740672064,-0.717011990508072,53681.30485781,23.59692,22.58783,23.06689,22.45013,21.40731,8658195350154772770,0.2554462,0.1416513
12.2344220760693,-0.762048954774779,53681.30485781,24.05893,23.15378,22.01508,20.26235,19.52057,8658195350154772961,0.03710105,0.2222012
12.2295135512849,-0.796625986611498,53681.30485781,22.36144,22.37328,21.98009,21.13721,20.5129,8658195350154772881,0.1026367,0.1443117
12.1492196568634,-0.720577948407269,53681.30485781,22.01559,22.33573,21.98655,20.88066,21.0891,8658195350154773015,0.1157749,0.1942794
12.1820764643785,-0.752869723178096,53681.30485781,23.80382,22.96061,22.50213,21.40983,20.85741,8658195350154773041,0.1153663,0.2134955
12.1909586844523,-0.774709486073473,53681.30485781,23.86401,24.22708,25.40646,22.20749,22.15285,8658195350154773055,0.1859348,0.4779502
12.1915234594964,-0.762422092884129,53681.30485781,24.89593,20.66017,20.06897,18.7904,18.20771,8658195350154772548,0.01219437,0.02909663
12.182516436467,-0.739163477239576,53681.30485781,23.9932,23.96584,23.3388,21.86832,21.23254,8658195350154772794,0.1750169,0.4900588
12.1885139343144,-0.816760233168797,53681.30485781,26.86156,22.80952,21.65421,20.92052,19.96232,8658195350154772804,0.09408303,0.2389146
12.189471301334,-0.752751574078604,53681.30485781,23.0539,23.08876,22.92565,22.01227,21.419,8658195350154772807,0.1821409,0.227209
12.2225317297273,-0.77879103318041,53681.30485781,21.19752,19.04546,18.96271,17.99776,17.68382,8658195350154772560,0.007755141,0.01018327
12.1907183825364,-0.726787302784791,53681.30485781,23.16486,23.53395,23.02588,21.46473,20.85338,8658195350154773053,0.1317273,0.3665386
12.2278081224653,-0.791056706074227,53681.30485781,22.38736,22.4673,22.61269,21.45997,21.36998,8658195350154772875,0.1491832,0.1681273
12.1828940007737,-0.729488420771031,53681.30485781,24.30687,23.34489,23.38776,21.92687,21.72523,8658195350154773043,0.1587426,0.2652878
12.1931260283727,-0.778580036460191,53681.30485781,25.10174,24.49482,25.14167,21.72207,21.39245,8658195350154773056,0.1666655,0.715003
12.1615806223456,-0.733452175584273,53681.30485781,22.74587,22.44296,22.67927,21.81817,21.29073,8658195350154772743,0.1330874,0.1171658
12.2267247842475,-0.74427811125704,53681.30485781,24.58754,24.09435,25.08278,22.34886,23.79204,8658195350154773081,0.2660528,0.4710941
12.234294587421,-0.773569219325081,53681.30485781,25.34387,24.49585,22.78779,21.34226,20.66508,8658195350154773088,0.1138895,0.6950549
12.2306621485253,-0.802039961037801,53681.30485781,22.93253,22.71462,22.77635,21.21128,20.80239,8658195350154773084,0.1445726,0.2370853
12.1754724287925,-0.819363700289703,53681.30485781,22.57116,22.08841,22.70212,21.37095,21.68954,8658195350154772769,0.1204061,0.1107831
12.1773529423141,-0.81712936438639,53681.30485781,26.05177,24.65512,23.8395,21.62236,20.93632,8658195350154773035,0.1722164,0.8653083
12.1881391489465,-0.728863599939611,53681.30485781,22.33031,21.54603,21.21825,19.97967,19.3496,8658195350154772802,0.05020395,0.09252781
12.2099636477945,-0.729937753804532,53681.30485781,22.05373,21.71179,21.64989,21.02795,20.85202,8658195350154772844,0.07934653,0.0714549
12.1674935063725,-0.733018680322316,53681.30485781,22.63402,23.06375,22.52823,21.17541,20.56138,8658195350154773026,0.1532901,0.3740891
12.1748497629243,-0.76017295958897,53681.30485781,22.45925,22.23529,22.16824,21.11313,21.25199,8658195350154772767,0.1235868,0.1571474
12.1499554281281,-0.744616359398642,53681.30485781,22.72939,22.42663,22.06391,20.78128,20.31469,8658195350154772721,0.09054187,0.1774733
12.1480608596739,-0.763084369247141,53681.30485781,25.09111,22.94934,22.8218,23.60916,22.0801,8658195350154772713,0.606228,0.1946666
12.1893291294949,-0.73625837612773,53681.30485781,25.64384,23.31472,24.23561,22.12651,21.73616,8658195350154773052,0.1823311,0.2522906
12.2236346350132,-0.786651319065529,53681.30485781,26.15102,23.01253,22.52663,21.30646,20.75172,8658195350154773077,0.1569247,0.335901
12.1826205210868,-0.793412051330528,53681.30485781,25.04098,23.98204,23.01591,21.73679,21.07946,8658195350154772624,0.1541296,0.4956291
12.2474313077381,-0.782561336059285,53681.30485781,22.21805,22.41052,22.44776,21.48477,21.29778,8658195350154772911,0.1490987,0.1546922
12.152678254988,-0.794408673037991,53681.30485781,25.76407,22.88396,23.59522,21.62158,22.04968,8658195350154772726,0.140319,0.2049388
12.152934325793,-0.773674656309866,53681.30485781,22.18294,21.65896,21.71126,20.53964,19.83015,8658195350154772727,0.07136193,0.08977172
12.2287584476818,-0.71865652341947,53681.30485781,22.31962,20.95819,20.76009,19.91626,19.47865,8658195350154772879,0.04135446,0.0487175
12.2199876184423,-0.786595522844044,53681.30485781,23.8245,22.66656,22.02591,20.53612,19.95027,8658195350154772860,0.04834158,0.1536351
12.2082054285516,-0.74477468435336,53681.30485781,20.62105,18.02061,17.64992,16.54879,16.11395,8658195350154772555,0.004777441,0.006342598
12.2168963252351,-0.809110688287191,53681.30485781,20.84602,19.64347,20.56379,20.06135,20.10187,8658195350154772557,0.02991581,0.01444673
12.2161011037443,-0.77041892216817,53681.30485781,22.24956,21.97293,21.99655,20.59775,19.77345,8658195350154772857,0.08837233,0.1379643
12.2204944513159,-0.753997525572311,53681.30485781,23.69128,22.79953,23.29471,22.36049,22.01691,8658195350154772861,0.2120607,0.1580369
12.2100345131296,-0.781421794397388,53681.30485781,22.21209,21.29743,21.73244,20.67839,20.48544,8658195350154772843,0.07040259,0.06002688
12.1743065497943,-0.727728913378844,53681.30485781,23.91297,22.87687,23.35831,23.03899,22.60815,8658195350154772765,0.4528721,0.1987516
12.2085159561288,-0.761727284211459,53681.30485781,18.44469,16.67124,16.79815,15.92554,15.64461,8658195350154772514,0.00428516,0.004191776
12.1677209599815,-0.761097332315591,53681.30485781,23.17391,22.54314,22.27077,20.60463,19.88165,8658195350154772755,0.04658641,0.1269376
12.1860283498031,-0.815316846555152,53681.30485781,23.09499,21.77054,22.55995,21.68447,20.64345,8658195350154772799,0.1280865,0.07103806
12.2110206973078,-0.719656782858237,53681.30485781,23.25062,22.80181,23.48269,22.49249,22.41475,8658195350154772845,0.2668671,0.1728957
12.1625120400772,-0.792362718239712,53681.30485781,24.43219,22.94258,23.38083,22.4259,22.14269,8658195350154772745,0.2688341,0.2063008
12.1730103458122,-0.758285665444287,53681.30485781,24.77022,22.82623,23.22362,21.86415,21.72807,8658195350154772764,0.1838938,0.2061135
12.1588148775006,-0.75644253125217,53681.30485781,23.68602,22.80974,24.19472,20.84541,20.04592,8658195350154772539,0.07709505,0.2068756
12.2042633222517,-0.795867066207992,53681.30485781,22.8485,23.07547,22.95208,22.19396,21.12325,8658195350154772832,0.1867565,0.2026951
12.2026119579725,-0.761018674267768,53681.30485781,24.64403,23.08421,22.47015,21.36354,20.78452,8658195350154772828,0.09491822,0.2325756
12.2032452920124,-0.722504398005871,53681.30485781,21.72734,20.94444,21.12494,20.3026,20.17946,8658195350154772830,0.07558966,0.0630202
12.1592115109168,-0.814941643188257,53681.30485781,24.06818,23.34413,22.96008,21.3464,20.39309,8658195350154773024,0.1009226,0.2789122
12.2177081355667,-0.722976020447665,53681.30485781,24.93878,21.35628,20.50198,19.29331,18.74069,8658195350154772599,0.01736245,0.04886766
12.2127464649376,-0.800025101151638,53681.30485781,23.42599,23.0135,22.18498,20.89776,20.5126,8658195350154773070,0.09564877,0.2905434
12.1683700026634,-0.737248476406595,53681.30485781,23.32676,22.01185,21.83024,20.4491,19.94552,8658195350154772758,0.1069353,0.1946015
12.1601305718481,-0.749084243410038,53681.30485781,23.34287,22.03455,23.22605,21.27466,21.61509,8658195350154772742,0.1829926,0.1584919
12.2037695709981,-0.788518560179911,53681.30485781,23.74224,22.67755,21.82046,19.87553,19.02506,8658195350154773065,0.04973328,0.2740958
12.1634624583104,-0.71797477352388,53681.30485781,22.41368,22.36032,21.62444,20.09991,19.37172,8658195350154772747,0.04607795,0.1506641
12.2144567639656,-0.754070353027477,53681.30485781,22.42413,23.33403,23.23559,21.8186,22.97256,8658195350154773071,0.1496551,0.2681622
12.1854347887574,-0.777808622793235,53681.30485781,22.07715,22.201,25.34381,22.06359,23.643,8658195350154772797,0.322254,0.1702878
12.2026932916993,-0.805710828304444,53681.30485781,25.77219,23.25631,24.22993,24.97192,23.39357,8658195350154772827,0.5717894,0.2338438
12.1603194218441,-0.813146336954867,53681.30485781,22.60891,21.62289,22.24718,21.41483,20.78017,8658195350154772740,0.09268401,0.05952254
12.1704613812505,-0.752310434074421,53681.30485781,26.44436,21.03331,20.31174,18.53637,17.66907,8658195350154772592,0.01039434,0.03703029
12.1596160272379,-0.754182517807603,53681.30485781,20.46734,17.5806,17.05726,15.8157,15.21013,8658195350154772538,0.004317258,0.005308549
12.2112330747965,-0.767249647387117,53681.30485781,25.53702,23.21077,22.12219,21.3456,20.64047,8658195350154773069,0.1386734,0.3381122
12.2032696196438,-0.807992258263159,53681.30485781,23.2646,22.67904,22.10249,20.36,19.43568,8658195350154773063,0.07256421,0.2617855
12.1601911790693,-0.809322771733887,53681.30485781,23.37585,22.15777,23.09159,22.2472,21.20393,8658195350154772741,0.4153318,0.1765591
12.2029790066619,-0.749046872145799,53681.30485781,22.98754,21.67111,21.03766,19.0064,18.16771,8658195350154772597,0.0142188,0.06290487
12.168107304742,-0.763605092884401,53681.30485781,21.87254,22.09001,21.56198,20.79236,20.56982,8658195350154772756,0.1027946,0.1544919
12.1685375632707,-0.81563825465491,53681.30485781,22.80131,22.25812,22.51284,20.92985,20.61982,8658195350154772757,0.114853,0.1789483
12.2045408032308,-0.729062246936708,53681.30485781,23.50045,22.0967,21.81136,21.41703,20.84039,8658195350154772833,0.1456159,0.1267077
12.177697908191,-0.748886598480982,53681.30485781,22.48694,22.43924,22.14141,21.28881,21.32348,8658195350154772776,0.113104,0.1503945
12.2099316087776,-0.76846085705983,53681.30485781,26.36662,24.32442,23.20034,21.49713,21.23825,8658195350154773068,0.1403525,0.682993
12.1678913378602,-0.819106522045455,53681.30485781,25.26081,23.34501,24.00504,22.06386,21.64678,8658195350154773028,0.1778966,0.2671082
12.1786203576805,-0.810769266002928,53681.30485781,26.33768,22.51042,23.37941,22.92988,22.77145,8658195350154772782,0.4458165,0.1547908
12.2247590752166,-0.727428912676385,53681.30485781,24.11171,22.29659,22.7934,22.00025,21.81928,8658195350154772868,0.1624604,0.106226
12.2062478267376,-0.733320038479554,53681.30485781,26.16679,22.48755,21.94183,19.85064,18.91799,8658195350154772598,0.02861891,0.1340254
12.167041661734,-0.770723458929928,53681.30485781,20.66599,20.28762,19.99574,19.44181,18.60448,8658195350154772753,0.07202008,0.06702862
12.2088489350692,-0.755149721669487,53681.30485781,22.5806,22.01414,22.02768,21.45665,20.76406,8658195350154772837,0.1475885,0.1149883
12.217207560615,-0.726117052246346,53681.30485781,23.18866,23.13265,21.78691,20.70312,20.16686,8658195350154772959,0.06097965,0.2490223
12.1981501260864,-0.736935294417389,53681.30485781,22.85632,19.92633,19.2284,17.31591,16.42889,8658195350154772550,0.005907542,0.01722958
12.156622401985,-0.798947688631866,53681.30485781,23.18154,22.47272,23.20502,21.84167,21.11549,8658195350154772734,0.1672726,0.1390174
12.1664540698954,-0.758104211568896,53681.30485781,23.1387,20.34437,19.74269,17.73702,16.72689,8658195350154772543,0.006896073,0.02252605
12.1652627243976,-0.774335906097558,53681.30485781,23.62271,21.78652,22.08096,22.03417,21.17324,8658195350154772752,0.5136102,0.1833888
12.2449405045227,-0.801608174495438,53681.30485781,23.58763,23.69541,21.76752,21.58584,21.85182,8658195350154772964,0.1606352,0.4678899
12.1552035983737,-0.743048415301199,53681.30485781,21.42278,20.2566,20.41211,19.32277,18.69164,8658195350154772619,0.02447068,0.02741628
12.2386004262592,-0.731188194658167,53681.30485781,20.90781,19.62902,19.84898,19.05833,18.88111,8658195350154772567,0.01444291,0.01454271
12.2009515026485,-0.773287171632593,53681.30485781,23.08015,20.99696,20.37796,19.21663,18.6589,8658195350154772595,0.01618552,0.03643728
12.1966397565523,-0.77641557532838,53681.30485781,25.20894,24.47146,24.11445,22.99312,19.77188,8658195350154773143,0.7735564,1.100042
12.246415221588,-0.767131994373292,53681.30485781,25.61829,21.92377,22.32665,21.64856,21.71043,8658195350154772905,0.1142881,0.0754198
12.1950328610107,-0.764247892243017,53681.30485781,22.49157,23.1777,22.00014,20.79533,20.22012,8658195350154772952,0.05454876,0.2161036
12.1938730497264,-0.796671210622656,53681.30485781,21.92098,22.22684,22.66682,22.7866,21.48679,8658195350154772813,0.3993604,0.1202976
12.1944044180838,-0.75536333263891,53681.30485781,22.36771,22.89522,23.11011,21.5312,20.96856,8658195350154772815,0.1355036,0.2131574
12.2319481419034,-0.740826005218062,53681.30485781,25.18213,22.74452,24.36083,21.81234,21.80453,8658195350154772885,0.1604339,0.1721398
